game_group_identifier,pokemon_species_identifier,language_identifier,name
rb,ditto,en,DITTO
rb,ditto,fr,METAMORPH
rb,ditto,it,DITTO
rb,ditto,de,DITTO
rb,ditto,es,DITTO
rb,eevee,jp-kana,イーブイ
rb,eevee,en,EEVEE
rb,eevee,fr,EVOLI
rb,eevee,it,EEVEE
rb,eevee,de,EVOLI
rb,eevee,es,EEVEE
rb,vaporeon,jp-kana,シャワーズ
rb,vaporeon,en,VAPOREON
rb,vaporeon,fr,AQUALI
rb,vaporeon,it,VAPOREON
rb,vaporeon,de,AQUANA
rb,vaporeon,es,VAPOREON
rb,jolteon,jp-kana,サンダース
rb,jolteon,en,JOLTEON
rb,jolteon,fr,VOLTALI
rb,jolteon,it,JOLTEON
rb,jolteon,de,BLITZA
rb,jolteon,es,JOLTEON
rb,flareon,jp-kana,ブースター
rb,flareon,en,FLAREON
rb,flareon,fr,PYROLI
rb,flareon,it,FLAREON
rb,flareon,de,FLAMARA
rb,flareon,es,FLAREON
rb,porygon,jp-kana,ポリゴン
rb,porygon,en,PORYGON
rb,porygon,fr,PORYGON
rb,porygon,it,PORYGON
rb,porygon,de,PORYGON
rb,porygon,es,PORYGON
rb,omanyte,jp-kana,オムナイト
rb,omanyte,en,OMANYTE
rb,omanyte,fr,AMONITA
rb,omanyte,it,OMANYTE
rb,omanyte,de,AMONITAS
rb,omanyte,es,OMANYTE
rb,omastar,jp-kana,オムスター
rb,omastar,en,OMASTAR
rb,omastar,fr,AMONISTAR
rb,omastar,it,OMASTAR
rb,omastar,de,AMOROSO
rb,omastar,es,OMASTAR
rb,kabuto,jp-kana,カブト
rb,kabuto,en,KABUTO
rb,kabuto,fr,KABUTO
rb,kabuto,it,KABUTO
rb,kabuto,de,KABUTO
rb,kabuto,es,KABUTO
rb,kabutops,jp-kana,カブトプス
rb,kabutops,en,KABUTOPS
rb,kabutops,fr,KABUTOPS
rb,kabutops,it,KABUTOPS
rb,kabutops,de,KABUTOPS
rb,kabutops,es,KABUTOPS
rb,aerodactyl,jp-kana,プテラ
rb,aerodactyl,en,AERODACTYL
rb,aerodactyl,fr,PTERA
rb,aerodactyl,it,AERODACTYL
rb,aerodactyl,de,AERODACTYL
rb,aerodactyl,es,AERODACTYL
rb,snorlax,jp-kana,カビゴン
rb,snorlax,en,SNORLAX
rb,snorlax,fr,RONFLEX
rb,snorlax,it,SNORLAX
rb,snorlax,de,RELAXO
rb,snorlax,es,SNORLAX
rb,articuno,jp-kana,フリーザー
rb,articuno,en,ARTICUNO
rb,articuno,fr,ARTIKODIN
rb,articuno,it,ARTICUNO
rb,articuno,de,ARKTOS
rb,articuno,es,ARTICUNO
rb,zapdos,jp-kana,サンダー
rb,zapdos,en,ZAPDOS
rb,zapdos,fr,ELECTHOR
rb,zapdos,it,ZAPDOS
rb,zapdos,de,ZAPDOS
rb,zapdos,es,ZAPDOS
rb,moltres,jp-kana,ファイヤー
rb,moltres,en,MOLTRES
rb,moltres,fr,SULFURA
rb,moltres,it,MOLTRES
rb,moltres,de,LAVADOS
rb,moltres,es,MOLTRES
rb,dratini,jp-kana,ミニリュウ
rb,dratini,en,DRATINI
rb,dratini,fr,MINIDRACO
rb,dratini,it,DRATINI
rb,dratini,de,DRATINI
rb,dratini,es,DRATINI
rb,dragonair,jp-kana,ハクリュー
rb,dragonair,en,DRAGONAIR
rb,dragonair,fr,DRACO
rb,dragonair,it,DRAGONAIR
rb,dragonair,de,DRAGONIR
rb,dragonair,es,DRAGONAIR
rb,dragonite,jp-kana,カイリュー
rb,dragonite,en,DRAGONITE
rb,dragonite,fr,DRACOLOSSE
rb,dragonite,it,DRAGONITE
rb,dragonite,de,DRAGORAN
rb,dragonite,es,DRAGONITE
rb,mewtwo,jp-kana,ミュウツー
rb,mewtwo,en,MEWTWO
rb,mewtwo,fr,MEWTWO
rb,mewtwo,it,MEWTWO
rb,mewtwo,de,MEWTU
rb,mewtwo,es,MEWTWO
rb,mew,jp-kana,ミュウ
rb,mew,en,MEW
rb,mew,fr,MEW
rb,mew,it,MEW
rb,mew,de,MEW
rb,mew,es,MEW
y,bulbasaur,jp-kana,フシギダネ
y,bulbasaur,en,BULBASAUR
y,bulbasaur,fr,BULBIZARRE
y,bulbasaur,it,BULBASAUR
y,bulbasaur,de,BISASAM
y,bulbasaur,es,BULBASAUR
y,ivysaur,jp-kana,フシギソウ
y,ivysaur,en,IVYSAUR
y,ivysaur,fr,HERBIZARRE
y,ivysaur,it,IVYSAUR
y,ivysaur,de,BISAKNOSP
y,ivysaur,es,IVYSAUR
y,venusaur,jp-kana,フシギバナ
y,venusaur,en,VENUSAUR
y,venusaur,fr,FLORIZARRE
y,venusaur,it,VENUSAUR
y,venusaur,de,BISAFLOR
y,venusaur,es,VENUSAUR
y,charmander,jp-kana,ヒトカゲ
y,charmander,en,CHARMANDER
y,charmander,fr,SALAMECHE
y,charmander,it,CHARMANDER
y,charmander,de,GLUMANDA
y,charmander,es,CHARMANDER
y,charmeleon,jp-kana,リザード
y,charmeleon,en,CHARMELEON
y,charmeleon,fr,REPTINCEL
y,charmeleon,it,CHARMELEON
y,charmeleon,de,GLUTEXO
y,charmeleon,es,CHARMELEON
y,charizard,jp-kana,リザードン
y,charizard,en,CHARIZARD
y,charizard,fr,DRACAUFEU
y,charizard,it,CHARIZARD
y,charizard,de,GLURAK
y,charizard,es,CHARIZARD
y,squirtle,jp-kana,ゼニガメ
y,squirtle,en,SQUIRTLE
y,squirtle,fr,CARAPUCE
y,squirtle,it,SQUIRTLE
y,squirtle,de,SCHIGGY
y,squirtle,es,SQUIRTLE
y,wartortle,jp-kana,カメール
y,wartortle,en,WARTORTLE
y,wartortle,fr,CARABAFFE
y,wartortle,it,WARTORTLE
y,wartortle,de,SCHILLOK
y,wartortle,es,WARTORTLE
y,blastoise,jp-kana,カメックス
y,blastoise,en,BLASTOISE
y,blastoise,fr,TORTANK
y,blastoise,it,BLASTOISE
y,blastoise,de,TURTOK
y,blastoise,es,BLASTOISE
y,caterpie,jp-kana,キャタピー
y,caterpie,en,CATERPIE
y,caterpie,fr,CHENIPAN
y,caterpie,it,CATERPIE
y,caterpie,de,RAUPY
y,caterpie,es,CATERPIE
y,metapod,jp-kana,トランセル
y,metapod,en,METAPOD
y,metapod,fr,CHRYSACIER
y,metapod,it,METAPOD
y,metapod,de,SAFCON
y,metapod,es,METAPOD
y,butterfree,jp-kana,バタフリー
y,butterfree,en,BUTTERFREE
y,butterfree,fr,PAPILUSION
y,butterfree,it,BUTTERFREE
y,butterfree,de,SMETTBO
y,butterfree,es,BUTTERFREE
y,weedle,jp-kana,ビードル
y,weedle,en,WEEDLE
y,weedle,fr,ASPICOT
y,weedle,it,WEEDLE
y,weedle,de,HORNLIU
y,weedle,es,WEEDLE
y,kakuna,jp-kana,コクーン
y,kakuna,en,KAKUNA
y,kakuna,fr,COCONFORT
y,kakuna,it,KAKUNA
y,kakuna,de,KOKUNA
y,kakuna,es,KAKUNA
y,beedrill,jp-kana,スピアー
y,beedrill,en,BEEDRILL
y,beedrill,fr,DARDARGNAN
y,beedrill,it,BEEDRILL
y,beedrill,de,BIBOR
y,beedrill,es,BEEDRILL
y,pidgey,jp-kana,ポッポ
y,pidgey,en,PIDGEY
y,pidgey,fr,ROUCOOL
y,pidgey,it,PIDGEY
y,pidgey,de,TAUBSI
y,pidgey,es,PIDGEY
y,pidgeotto,jp-kana,ピジョン
y,pidgeotto,en,PIDGEOTTO
y,pidgeotto,fr,ROUCOUPS
y,pidgeotto,it,PIDGEOTTO
y,pidgeotto,de,TAUBOGA
y,pidgeotto,es,PIDGEOTTO
y,pidgeot,jp-kana,ピジョット
y,pidgeot,en,PIDGEOT
y,pidgeot,fr,ROUCARNAGE
y,pidgeot,it,PIDGEOT
y,pidgeot,de,TAUBOSS
y,pidgeot,es,PIDGEOT
y,rattata,jp-kana,コラッタ
y,rattata,en,RATTATA
y,rattata,fr,RATTATA
y,rattata,it,RATTATA
y,rattata,de,RATTFRATZ
y,rattata,es,RATTATA
y,raticate,jp-kana,ラッタ
y,raticate,en,RATICATE
y,raticate,fr,RATTATAC
y,raticate,it,RATICATE
y,raticate,de,RATTIKARL
y,raticate,es,RATICATE
y,spearow,jp-kana,オニスズメ
y,spearow,en,SPEAROW
y,spearow,fr,PIAFABEC
y,spearow,it,SPEAROW
y,spearow,de,HABITAK
y,spearow,es,SPEAROW
y,fearow,jp-kana,オニドリル
y,fearow,en,FEAROW
y,fearow,fr,RAPASDEPIC
y,fearow,it,FEAROW
y,fearow,de,IBITAK
y,fearow,es,FEAROW
y,ekans,jp-kana,アーボ
y,ekans,en,EKANS
y,ekans,fr,ABO
y,ekans,it,EKANS
y,ekans,de,RETTAN
y,ekans,es,EKANS
y,arbok,jp-kana,アーボック
y,arbok,en,ARBOK
y,arbok,fr,ARBOK
y,arbok,it,ARBOK
y,arbok,de,ARBOK
y,arbok,es,ARBOK
y,pikachu,jp-kana,ピカチュウ
y,pikachu,en,PIKACHU
y,pikachu,fr,PIKACHU
y,pikachu,it,PIKACHU
y,pikachu,de,PIKACHU
y,pikachu,es,PIKACHU
y,raichu,jp-kana,ライチュウ
y,raichu,en,RAICHU
y,raichu,fr,RAICHU
y,raichu,it,RAICHU
y,raichu,de,RAICHU
y,raichu,es,RAICHU
y,sandshrew,jp-kana,サンド
y,sandshrew,en,SANDSHREW
y,sandshrew,fr,SABELETTE
y,sandshrew,it,SANDSHREW
y,sandshrew,de,SANDAN
y,sandshrew,es,SANDSHREW
y,sandslash,jp-kana,サンドパン
y,sandslash,en,SANDSLASH
y,sandslash,fr,SABLAIREAU
y,sandslash,it,SANDSLASH
y,sandslash,de,SANDAMER
y,sandslash,es,SANDSLASH
y,nidoran-f,jp-kana,ニドラン♀
y,nidoran-f,en,NIDORAN♀
y,nidoran-f,fr,NIDORAN♀
y,nidoran-f,it,NIDORAN♀
y,nidoran-f,de,NIDORAN♀
y,nidoran-f,es,NIDORAN♀
y,nidorina,jp-kana,ニドリーナ
y,nidorina,en,NIDORINA
y,nidorina,fr,NIDORINA
y,nidorina,it,NIDORINA
y,nidorina,de,NIDORINA
y,nidorina,es,NIDORINA
y,nidoqueen,jp-kana,ニドクイン
y,nidoqueen,en,NIDOQUEEN
y,nidoqueen,fr,NIDOQUEEN
y,nidoqueen,it,NIDOQUEEN
y,nidoqueen,de,NIDOQUEEN
y,nidoqueen,es,NIDOQUEEN
y,nidoran-m,jp-kana,ニドラン♂
y,nidoran-m,en,NIDORAN♂
y,nidoran-m,fr,NIDORAN♂
y,nidoran-m,it,NIDORAN♂
y,nidoran-m,de,NIDORAN♂
y,nidoran-m,es,NIDORAN♂
y,nidorino,jp-kana,ニドリーノ
y,nidorino,en,NIDORINO
y,nidorino,fr,NIDORINO
y,nidorino,it,NIDORINO
y,nidorino,de,NIDORINO
y,nidorino,es,NIDORINO
y,nidoking,jp-kana,ニドキング
y,nidoking,en,NIDOKING
y,nidoking,fr,NIDOKING
y,nidoking,it,NIDOKING
y,nidoking,de,NIDOKING
y,nidoking,es,NIDOKING
y,clefairy,jp-kana,ピッピ
y,clefairy,en,CLEFAIRY
y,clefairy,fr,MELOFEE
y,clefairy,it,CLEFAIRY
y,clefairy,de,PIEPI
y,clefairy,es,CLEFAIRY
y,clefable,jp-kana,ピクシー
y,clefable,en,CLEFABLE
y,clefable,fr,MELODELFE
y,clefable,it,CLEFABLE
y,clefable,de,PIXI
y,clefable,es,CLEFABLE
y,vulpix,jp-kana,ロコン
y,vulpix,en,VULPIX
y,vulpix,fr,GOUPIX
y,vulpix,it,VULPIX
y,vulpix,de,VULPIX
y,vulpix,es,VULPIX
y,ninetales,jp-kana,キュウコン
y,ninetales,en,NINETALES
y,ninetales,fr,FEUNARD
y,ninetales,it,NINETALES
y,ninetales,de,VULNONA
y,ninetales,es,NINETALES
y,jigglypuff,jp-kana,プリン
y,jigglypuff,en,JIGGLYPUFF
y,jigglypuff,fr,RONDOUDOU
y,jigglypuff,it,JIGGLYPUFF
y,jigglypuff,de,PUMMELUFF
y,jigglypuff,es,JIGGLYPUFF
y,wigglytuff,jp-kana,プクリン
y,wigglytuff,en,WIGGLYTUFF
y,wigglytuff,fr,GRODOUDOU
y,wigglytuff,it,WIGGLYTUFF
y,wigglytuff,de,KNUDDELUFF
y,wigglytuff,es,WIGGLYTUFF
y,zubat,jp-kana,ズバット
y,zubat,en,ZUBAT
y,zubat,fr,NOSFERAPTI
y,zubat,it,ZUBAT
y,zubat,de,ZUBAT
y,zubat,es,ZUBAT
y,golbat,jp-kana,ゴルバット
y,golbat,en,GOLBAT
y,golbat,fr,NOSFERALTO
y,golbat,it,GOLBAT
y,golbat,de,GOLBAT
y,golbat,es,GOLBAT
y,oddish,jp-kana,ナゾノクサ
y,oddish,en,ODDISH
y,oddish,fr,MYSTHERBE
y,oddish,it,ODDISH
y,oddish,de,MYRAPLA
y,oddish,es,ODDISH
y,gloom,jp-kana,クサイハナ
y,gloom,en,GLOOM
y,gloom,fr,ORTIDE
y,gloom,it,GLOOM
y,gloom,de,DUFLOR
y,gloom,es,GLOOM
y,vileplume,jp-kana,ラフレシア
y,vileplume,en,VILEPLUME
y,vileplume,fr,RAFFLESIA
y,vileplume,it,VILEPLUME
y,vileplume,de,GIFLOR
y,vileplume,es,VILEPLUME
y,paras,jp-kana,パラス
y,paras,en,PARAS
y,paras,fr,PARAS
y,paras,it,PARAS
y,paras,de,PARAS
y,paras,es,PARAS
y,parasect,jp-kana,パラセクト
y,parasect,en,PARASECT
y,parasect,fr,PARASECT
y,parasect,it,PARASECT
y,parasect,de,PARASEK
y,parasect,es,PARASECT
y,venonat,jp-kana,コンパン
y,venonat,en,VENONAT
y,venonat,fr,MIMITOSS
y,venonat,it,VENONAT
y,venonat,de,BLUZUK
y,venonat,es,VENONAT
y,venomoth,jp-kana,モルフォン
y,venomoth,en,VENOMOTH
y,venomoth,fr,AEROMITE
y,venomoth,it,VENOMOTH
y,venomoth,de,OMOT
y,venomoth,es,VENOMOTH
y,diglett,jp-kana,ディグダ
y,diglett,en,DIGLETT
y,diglett,fr,TAUPIQUEUR
y,diglett,it,DIGLETT
y,diglett,de,DIGDA
y,diglett,es,DIGLETT
y,dugtrio,jp-kana,ダグトリオ
y,dugtrio,en,DUGTRIO
y,dugtrio,fr,TRIOPIKEUR
y,dugtrio,it,DUGTRIO
y,dugtrio,de,DIGDRI
y,dugtrio,es,DUGTRIO
y,meowth,jp-kana,ニャース
y,meowth,en,MEOWTH
y,meowth,fr,MIAOUSS
y,meowth,it,MEOWTH
y,meowth,de,MAUZI
y,meowth,es,MEOWTH
y,persian,jp-kana,ペルシアン
y,persian,en,PERSIAN
y,persian,fr,PERSIAN
y,persian,it,PERSIAN
y,persian,de,SNOBILIKAT
y,persian,es,PERSIAN
y,psyduck,jp-kana,コダック
y,psyduck,en,PSYDUCK
y,psyduck,fr,PSYKOKWAK
y,psyduck,it,PSYDUCK
y,psyduck,de,ENTON
y,psyduck,es,PSYDUCK
y,golduck,jp-kana,ゴルダック
y,golduck,en,GOLDUCK
y,golduck,fr,AKWAKWAK
y,golduck,it,GOLDUCK
y,golduck,de,ENTORON
y,golduck,es,GOLDUCK
y,mankey,jp-kana,マンキー
y,mankey,en,MANKEY
y,mankey,fr,FEROSINGE
y,mankey,it,MANKEY
y,mankey,de,MENKI
y,mankey,es,MANKEY
y,primeape,jp-kana,オコリザル
y,primeape,en,PRIMEAPE
y,primeape,fr,COLOSSINGE
y,primeape,it,PRIMEAPE
y,primeape,de,RASAFF
y,primeape,es,PRIMEAPE
y,growlithe,jp-kana,ガーディ
y,growlithe,en,GROWLITHE
y,growlithe,fr,CANINOS
y,growlithe,it,GROWLITHE
y,growlithe,de,FUKANO
y,growlithe,es,GROWLITHE
y,arcanine,jp-kana,ウインディ
y,arcanine,en,ARCANINE
y,arcanine,fr,ARCANIN
y,arcanine,it,ARCANINE
y,arcanine,de,ARKANI
y,arcanine,es,ARCANINE
y,poliwag,jp-kana,ニョロモ
y,poliwag,en,POLIWAG
y,poliwag,fr,PTITARD
y,poliwag,it,POLIWAG
y,poliwag,de,QUAPSEL
y,poliwag,es,POLIWAG
y,poliwhirl,jp-kana,ニョロゾ
y,poliwhirl,en,POLIWHIRL
y,poliwhirl,fr,TETARTE
y,poliwhirl,it,POLIWHIRL
y,poliwhirl,de,QUAPUTZI
y,poliwhirl,es,POLIWHIRL
y,poliwrath,jp-kana,ニョロボン
y,poliwrath,en,POLIWRATH
y,poliwrath,fr,TARTARD
y,poliwrath,it,POLIWRATH
y,poliwrath,de,QUAPPO
y,poliwrath,es,POLIWRATH
y,abra,jp-kana,ケーシィ
y,abra,en,ABRA
y,abra,fr,ABRA
y,abra,it,ABRA
y,abra,de,ABRA
y,abra,es,ABRA
y,kadabra,jp-kana,ユンゲラー
y,kadabra,en,KADABRA
y,kadabra,fr,KADABRA
y,kadabra,it,KADABRA
y,kadabra,de,KADABRA
y,kadabra,es,KADABRA
y,alakazam,jp-kana,フーディン
y,alakazam,en,ALAKAZAM
y,alakazam,fr,ALAKAZAM
y,alakazam,it,ALAKAZAM
y,alakazam,de,SIMSALA
y,alakazam,es,ALAKAZAM
y,machop,jp-kana,ワンリキー
y,machop,en,MACHOP
y,machop,fr,MACHOC
y,machop,it,MACHOP
y,machop,de,MACHOLLO
y,machop,es,MACHOP
y,machoke,jp-kana,ゴーリキー
y,machoke,en,MACHOKE
y,machoke,fr,MACHOPEUR
y,machoke,it,MACHOKE
y,machoke,de,MASCHOCK
y,machoke,es,MACHOKE
y,machamp,jp-kana,カイリキー
y,machamp,en,MACHAMP
y,machamp,fr,MACKOGNEUR
y,machamp,it,MACHAMP
y,machamp,de,MACHOMEI
y,machamp,es,MACHAMP
y,bellsprout,jp-kana,マダツボミ
y,bellsprout,en,BELLSPROUT
y,bellsprout,fr,CHETIFLOR
y,bellsprout,it,BELLSPROUT
y,bellsprout,de,KNOFENSA
y,bellsprout,es,BELLSPROUT
y,weepinbell,jp-kana,ウツドン
y,weepinbell,en,WEEPINBELL
y,weepinbell,fr,BOUSTIFLOR
y,weepinbell,it,WEEPINBELL
y,weepinbell,de,ULTRIGARIA
y,weepinbell,es,WEEPINBELL
y,victreebel,jp-kana,ウツボット
y,victreebel,en,VICTREEBEL
y,victreebel,fr,EMPIFLOR
y,victreebel,it,VICTREEBEL
y,victreebel,de,SARZENIA
y,victreebel,es,VICTREEBEL
y,tentacool,jp-kana,メノクラゲ
y,tentacool,en,TENTACOOL
y,tentacool,fr,TENTACOOL
y,tentacool,it,TENTACOOL
y,tentacool,de,TENTACHA
y,tentacool,es,TENTACOOL
y,tentacruel,jp-kana,ドククラゲ
y,tentacruel,en,TENTACRUEL
y,tentacruel,fr,TENTACRUEL
y,tentacruel,it,TENTACRUEL
y,tentacruel,de,TENTOXA
y,tentacruel,es,TENTACRUEL
y,geodude,jp-kana,イシツブテ
y,geodude,en,GEODUDE
y,geodude,fr,RACAILLOU
y,geodude,it,GEODUDE
y,geodude,de,KLEINSTEIN
y,geodude,es,GEODUDE
y,graveler,jp-kana,ゴローン
y,graveler,en,GRAVELER
y,graveler,fr,GRAVALANCH
y,graveler,it,GRAVELER
y,graveler,de,GEOROK
y,graveler,es,GRAVELER
y,golem,jp-kana,ゴローニャ
y,golem,en,GOLEM
y,golem,fr,GROLEM
y,golem,it,GOLEM
y,golem,de,GEOWAZ
y,golem,es,GOLEM
y,ponyta,jp-kana,ポニータ
y,ponyta,en,PONYTA
y,ponyta,fr,PONYTA
y,ponyta,it,PONYTA
y,ponyta,de,PONITA
y,ponyta,es,PONYTA
y,rapidash,jp-kana,ギャロップ
y,rapidash,en,RAPIDASH
y,rapidash,fr,GALOPA
y,rapidash,it,RAPIDASH
y,rapidash,de,GALLOPA
y,rapidash,es,RAPIDASH
y,slowpoke,jp-kana,ヤドン
y,slowpoke,en,SLOWPOKE
y,slowpoke,fr,RAMOLOSS
y,slowpoke,it,SLOWPOKE
y,slowpoke,de,FLEGMON
y,slowpoke,es,SLOWPOKE
y,slowbro,jp-kana,ヤドラン
y,slowbro,en,SLOWBRO
y,slowbro,fr,FLAGADOSS
y,slowbro,it,SLOWBRO
y,slowbro,de,LAHMUS
y,slowbro,es,SLOWBRO
y,magnemite,jp-kana,コイル
y,magnemite,en,MAGNEMITE
y,magnemite,fr,MAGNETI
y,magnemite,it,MAGNEMITE
y,magnemite,de,MAGNETILO
y,magnemite,es,MAGNEMITE
y,magneton,jp-kana,レアコイル
y,magneton,en,MAGNETON
y,magneton,fr,MAGNETON
y,magneton,it,MAGNETON
y,magneton,de,MAGNETON
y,magneton,es,MAGNETON
y,farfetchd,jp-kana,カモネギ
y,farfetchd,en,FARFETCH’D
y,farfetchd,fr,CANARTICHO
y,farfetchd,it,FARFETCH’D
y,farfetchd,de,PORENTA
y,farfetchd,es,FARFETCH’D
y,doduo,jp-kana,ドードー
y,doduo,en,DODUO
y,doduo,fr,DODUO
y,doduo,it,DODUO
y,doduo,de,DODU
y,doduo,es,DODUO
y,dodrio,jp-kana,ドードリオ
y,dodrio,en,DODRIO
y,dodrio,fr,DODRIO
y,dodrio,it,DODRIO
y,dodrio,de,DODRI
y,dodrio,es,DODRIO
y,seel,jp-kana,パウワウ
y,seel,en,SEEL
y,seel,fr,OTARIA
y,seel,it,SEEL
y,seel,de,JUROB
y,seel,es,SEEL
y,dewgong,jp-kana,ジュゴン
y,dewgong,en,DEWGONG
y,dewgong,fr,LAMANTINE
y,dewgong,it,DEWGONG
y,dewgong,de,JUGONG
y,dewgong,es,DEWGONG
y,grimer,jp-kana,ベトベター
y,grimer,en,GRIMER
y,grimer,fr,TADMORV
y,grimer,it,GRIMER
y,grimer,de,SLEIMA
y,grimer,es,GRIMER
y,muk,jp-kana,ベトベトン
y,muk,en,MUK
y,muk,fr,GROTADMORV
y,muk,it,MUK
y,muk,de,SLEIMOK
y,muk,es,MUK
y,shellder,jp-kana,シェルダー
y,shellder,en,SHELLDER
y,shellder,fr,KOKIYAS
y,shellder,it,SHELLDER
y,shellder,de,MUSCHAS
y,shellder,es,SHELLDER
y,cloyster,jp-kana,パルシェン
y,cloyster,en,CLOYSTER
y,cloyster,fr,CRUSTABRI
y,cloyster,it,CLOYSTER
y,cloyster,de,AUSTOS
y,cloyster,es,CLOYSTER
y,gastly,jp-kana,ゴース
y,gastly,en,GASTLY
y,gastly,fr,FANTOMINUS
y,gastly,it,GASTLY
y,gastly,de,NEBULAK
y,gastly,es,GASTLY
y,haunter,jp-kana,ゴースト
y,haunter,en,HAUNTER
y,haunter,fr,SPECTRUM
y,haunter,it,HAUNTER
y,haunter,de,ALPOLLO
y,haunter,es,HAUNTER
y,gengar,jp-kana,ゲンガー
y,gengar,en,GENGAR
y,gengar,fr,ECTOPLASMA
y,gengar,it,GENGAR
y,gengar,de,GENGAR
y,gengar,es,GENGAR
y,onix,jp-kana,イワーク
y,onix,en,ONIX
y,onix,fr,ONIX
y,onix,it,ONIX
y,onix,de,ONIX
y,onix,es,ONIX
y,drowzee,jp-kana,スリープ
y,drowzee,en,DROWZEE
y,drowzee,fr,SOPORIFIK
y,drowzee,it,DROWZEE
y,drowzee,de,TRAUMATO
y,drowzee,es,DROWZEE
y,hypno,jp-kana,スリーパー
y,hypno,en,HYPNO
y,hypno,fr,HYPNOMADE
y,hypno,it,HYPNO
y,hypno,de,HYPNO
y,hypno,es,HYPNO
y,krabby,jp-kana,クラブ
y,krabby,en,KRABBY
y,krabby,fr,KRABBY
y,krabby,it,KRABBY
y,krabby,de,KRABBY
y,krabby,es,KRABBY
y,kingler,jp-kana,キングラー
y,kingler,en,KINGLER
y,kingler,fr,KRABBOSS
y,kingler,it,KINGLER
y,kingler,de,KINGLER
y,kingler,es,KINGLER
y,voltorb,jp-kana,ビリリダマ
y,voltorb,en,VOLTORB
y,voltorb,fr,VOLTORBE
y,voltorb,it,VOLTORB
y,voltorb,de,VOLTOBAL
y,voltorb,es,VOLTORB
y,electrode,jp-kana,マルマイン
y,electrode,en,ELECTRODE
y,electrode,fr,ELECTRODE
y,electrode,it,ELECTRODE
y,electrode,de,LEKTROBAL
y,electrode,es,ELECTRODE
y,exeggcute,jp-kana,タマタマ
y,exeggcute,en,EXEGGCUTE
y,exeggcute,fr,NOEUNOEUF
y,exeggcute,it,EXEGGCUTE
y,exeggcute,de,OWEI
y,exeggcute,es,EXEGGCUTE
y,exeggutor,jp-kana,ナッシー
y,exeggutor,en,EXEGGUTOR
y,exeggutor,fr,NOADKOKO
y,exeggutor,it,EXEGGUTOR
y,exeggutor,de,KOKOWEI
y,exeggutor,es,EXEGGUTOR
y,cubone,jp-kana,カラカラ
y,cubone,en,CUBONE
y,cubone,fr,OSSELAIT
y,cubone,it,CUBONE
y,cubone,de,TRAGOSSO
y,cubone,es,CUBONE
y,marowak,jp-kana,ガラガラ
y,marowak,en,MAROWAK
y,marowak,fr,OSSATUEUR
y,marowak,it,MAROWAK
y,marowak,de,KNOGGA
y,marowak,es,MAROWAK
y,hitmonlee,jp-kana,サワムラー
y,hitmonlee,en,HITMONLEE
y,hitmonlee,fr,KICKLEE
y,hitmonlee,it,HITMONLEE
y,hitmonlee,de,KICKLEE
y,hitmonlee,es,HITMONLEE
y,hitmonchan,jp-kana,エビワラー
y,hitmonchan,en,HITMONCHAN
y,hitmonchan,fr,TYGNON
y,hitmonchan,it,HITMONCHAN
y,hitmonchan,de,NOCKCHAN
y,hitmonchan,es,HITMONCHAN
y,lickitung,jp-kana,ベロリンガ
y,lickitung,en,LICKITUNG
y,lickitung,fr,EXCELANGUE
y,lickitung,it,LICKITUNG
y,lickitung,de,SCHLURP
y,lickitung,es,LICKITUNG
y,koffing,jp-kana,ドガース
y,koffing,en,KOFFING
y,koffing,fr,SMOGO
y,koffing,it,KOFFING
y,koffing,de,SMOGON
y,koffing,es,KOFFING
y,weezing,jp-kana,マタドガス
y,weezing,en,WEEZING
y,weezing,fr,SMOGOGO
y,weezing,it,WEEZING
y,weezing,de,SMOGMOG
y,weezing,es,WEEZING
y,rhyhorn,jp-kana,サイホーン
y,rhyhorn,en,RHYHORN
y,rhyhorn,fr,RHINOCORNE
y,rhyhorn,it,RHYHORN
y,rhyhorn,de,RIHORN
y,rhyhorn,es,RHYHORN
y,rhydon,jp-kana,サイドン
y,rhydon,en,RHYDON
y,rhydon,fr,RHINOFEROS
y,rhydon,it,RHYDON
y,rhydon,de,RIZEROS
y,rhydon,es,RHYDON
y,chansey,jp-kana,ラッキー
y,chansey,en,CHANSEY
y,chansey,fr,LEVEINARD
y,chansey,it,CHANSEY
y,chansey,de,CHANEIRA
y,chansey,es,CHANSEY
y,tangela,jp-kana,モンジャラ
y,tangela,en,TANGELA
y,tangela,fr,SAQUEDENEU
y,tangela,it,TANGELA
y,tangela,de,TANGELA
y,tangela,es,TANGELA
y,kangaskhan,jp-kana,ガルーラ
y,kangaskhan,en,KANGASKHAN
y,kangaskhan,fr,KANGOUREX
y,kangaskhan,it,KANGASKHAN
y,kangaskhan,de,KANGAMA
y,kangaskhan,es,KANGASKHAN
y,horsea,jp-kana,タッツー
y,horsea,en,HORSEA
y,horsea,fr,HYPOTREMPE
y,horsea,it,HORSEA
y,horsea,de,SEEPER
y,horsea,es,HORSEA
y,seadra,jp-kana,シードラ
y,seadra,en,SEADRA
y,seadra,fr,HYPOCEAN
y,seadra,it,SEADRA
y,seadra,de,SEEMON
y,seadra,es,SEADRA
y,goldeen,jp-kana,トサキント
y,goldeen,en,GOLDEEN
y,goldeen,fr,POISSIRENE
y,goldeen,it,GOLDEEN
y,goldeen,de,GOLDINI
y,goldeen,es,GOLDEEN
y,seaking,jp-kana,アズマオウ
y,seaking,en,SEAKING
