item_identifier,language,game_group_from,game_revision_from,game_group_to,game_revision_to,name
tm006,zh-simp,ss,,la,,招式学习器０６
tm006,zh-trad,sm,,usum,,招式學習器０６
tm006,zh-trad,lgpe,,lgpe,,招式學習器06
tm006,zh-trad,ss,,la,,招式學習器０６
tm007,jp-kana,rb,,bdsp,,わざマシン０７
tm007,jp-kanji,bw,,la,,わざマシン０７
tm007,en,rb,,la,,TM07
tm007,fr,rb,,la,,CT07
tm007,it,rb,,la,,MT07
tm007,de,rb,,la,,TM07
tm007,es,rb,,la,,MT07
tm007,ko,gs,,la,,기술머신07
tm007,zh-simp,sm,,usum,,招式学习器０７
tm007,zh-simp,lgpe,,lgpe,,招式学习器07
tm007,zh-simp,ss,,la,,招式学习器０７
tm007,zh-trad,sm,,usum,,招式學習器０７
tm007,zh-trad,lgpe,,lgpe,,招式學習器07
tm007,zh-trad,ss,,la,,招式學習器０７
tm008,jp-kana,rb,,bdsp,,わざマシン０８
tm008,jp-kanji,bw,,la,,わざマシン０８
tm008,en,rb,,la,,TM08
tm008,fr,rb,,la,,CT08
tm008,it,rb,,la,,MT08
tm008,de,rb,,la,,TM08
tm008,es,rb,,la,,MT08
tm008,ko,gs,,la,,기술머신08
tm008,zh-simp,sm,,usum,,招式学习器０８
tm008,zh-simp,lgpe,,lgpe,,招式学习器08
tm008,zh-simp,ss,,la,,招式学习器０８
tm008,zh-trad,sm,,usum,,招式學習器０８
tm008,zh-trad,lgpe,,lgpe,,招式學習器08
tm008,zh-trad,ss,,la,,招式學習器０８
tm009,jp-kana,rb,,bdsp,,わざマシン０９
tm009,jp-kanji,bw,,la,,わざマシン０９
tm009,en,rb,,la,,TM09
tm009,fr,rb,,la,,CT09
tm009,it,rb,,la,,MT09
tm009,de,rb,,la,,TM09
tm009,es,rb,,la,,MT09
tm009,ko,gs,,la,,기술머신09
tm009,zh-simp,sm,,usum,,招式学习器０９
tm009,zh-simp,lgpe,,lgpe,,招式学习器09
tm009,zh-simp,ss,,la,,招式学习器０９
tm009,zh-trad,sm,,usum,,招式學習器０９
tm009,zh-trad,lgpe,,lgpe,,招式學習器09
tm009,zh-trad,ss,,la,,招式學習器０９
tm010,jp-kana,rb,,bdsp,,わざマシン１０
tm010,jp-kanji,bw,,la,,わざマシン１０
tm010,en,rb,,la,,TM10
tm010,fr,rb,,la,,CT10
tm010,it,rb,,la,,MT10
tm010,de,rb,,la,,TM10
tm010,es,rb,,la,,MT10
tm010,ko,gs,,la,,기술머신10
tm010,zh-simp,sm,,usum,,招式学习器１０
tm010,zh-simp,lgpe,,lgpe,,招式学习器10
tm010,zh-simp,ss,,la,,招式学习器１０
tm010,zh-trad,sm,,usum,,招式學習器１０
tm010,zh-trad,lgpe,,lgpe,,招式學習器10
tm010,zh-trad,ss,,la,,招式學習器１０
tm011,jp-kana,rb,,bdsp,,わざマシン１１
tm011,jp-kanji,bw,,la,,わざマシン１１
tm011,en,rb,,la,,TM11
tm011,fr,rb,,la,,CT11
tm011,it,rb,,la,,MT11
tm011,de,rb,,la,,TM11
tm011,es,rb,,la,,MT11
tm011,ko,gs,,la,,기술머신11
tm011,zh-simp,sm,,usum,,招式学习器１１
tm011,zh-simp,lgpe,,lgpe,,招式学习器11
tm011,zh-simp,ss,,la,,招式学习器１１
tm011,zh-trad,sm,,usum,,招式學習器１１
tm011,zh-trad,lgpe,,lgpe,,招式學習器11
tm011,zh-trad,ss,,la,,招式學習器１１
tm012,jp-kana,rb,,bdsp,,わざマシン１２
tm012,jp-kanji,bw,,la,,わざマシン１２
tm012,en,rb,,la,,TM12
tm012,fr,rb,,la,,CT12
tm012,it,rb,,la,,MT12
tm012,de,rb,,la,,TM12
tm012,es,rb,,la,,MT12
tm012,ko,gs,,la,,기술머신12
tm012,zh-simp,sm,,usum,,招式学习器１２
tm012,zh-simp,lgpe,,lgpe,,招式学习器12
tm012,zh-simp,ss,,la,,招式学习器１２
tm012,zh-trad,sm,,usum,,招式學習器１２
tm012,zh-trad,lgpe,,lgpe,,招式學習器12
tm012,zh-trad,ss,,la,,招式學習器１２
tm013,jp-kana,rb,,bdsp,,わざマシン１３
tm013,jp-kanji,bw,,la,,わざマシン１３
tm013,en,rb,,la,,TM13
tm013,fr,rb,,la,,CT13
tm013,it,rb,,la,,MT13
tm013,de,rb,,la,,TM13
tm013,es,rb,,la,,MT13
tm013,ko,gs,,la,,기술머신13
tm013,zh-simp,sm,,usum,,招式学习器１３
tm013,zh-simp,lgpe,,lgpe,,招式学习器13
tm013,zh-simp,ss,,la,,招式学习器１３
tm013,zh-trad,sm,,usum,,招式學習器１３
tm013,zh-trad,lgpe,,lgpe,,招式學習器13
tm013,zh-trad,ss,,la,,招式學習器１３
tm014,jp-kana,rb,,bdsp,,わざマシン１４
tm014,jp-kanji,bw,,la,,わざマシン１４
tm014,en,rb,,la,,TM14
tm014,fr,rb,,la,,CT14
tm014,it,rb,,la,,MT14
tm014,de,rb,,la,,TM14
tm014,es,rb,,la,,MT14
tm014,ko,gs,,la,,기술머신14
tm014,zh-simp,sm,,usum,,招式学习器１４
tm014,zh-simp,lgpe,,lgpe,,招式学习器14
tm014,zh-simp,ss,,la,,招式学习器１４
tm014,zh-trad,sm,,usum,,招式學習器１４
tm014,zh-trad,lgpe,,lgpe,,招式學習器14
tm014,zh-trad,ss,,la,,招式學習器１４
tm015,jp-kana,rb,,bdsp,,わざマシン１５
tm015,jp-kanji,bw,,la,,わざマシン１５
tm015,en,rb,,la,,TM15
tm015,fr,rb,,la,,CT15
tm015,it,rb,,la,,MT15
tm015,de,rb,,la,,TM15
tm015,es,rb,,la,,MT15
tm015,ko,gs,,la,,기술머신15
tm015,zh-simp,sm,,usum,,招式学习器１５
tm015,zh-simp,lgpe,,lgpe,,招式学习器15
tm015,zh-simp,ss,,la,,招式学习器１５
tm015,zh-trad,sm,,usum,,招式學習器１５
tm015,zh-trad,lgpe,,lgpe,,招式學習器15
tm015,zh-trad,ss,,la,,招式學習器１５
tm016,jp-kana,rb,,bdsp,,わざマシン１６
tm016,jp-kanji,bw,,la,,わざマシン１６
tm016,en,rb,,la,,TM16
tm016,fr,rb,,la,,CT16
tm016,it,rb,,la,,MT16
tm016,de,rb,,la,,TM16
tm016,es,rb,,la,,MT16
tm016,ko,gs,,la,,기술머신16
tm016,zh-simp,sm,,usum,,招式学习器１６
tm016,zh-simp,lgpe,,lgpe,,招式学习器16
tm016,zh-simp,ss,,la,,招式学习器１６
tm016,zh-trad,sm,,usum,,招式學習器１６
tm016,zh-trad,lgpe,,lgpe,,招式學習器16
tm016,zh-trad,ss,,la,,招式學習器１６
tm017,jp-kana,rb,,bdsp,,わざマシン１７
tm017,jp-kanji,bw,,la,,わざマシン１７
tm017,en,rb,,la,,TM17
tm017,fr,rb,,la,,CT17
tm017,it,rb,,la,,MT17
tm017,de,rb,,la,,TM17
tm017,es,rb,,la,,MT17
tm017,ko,gs,,la,,기술머신17
tm017,zh-simp,sm,,usum,,招式学习器１７
tm017,zh-simp,lgpe,,lgpe,,招式学习器17
tm017,zh-simp,ss,,la,,招式学习器１７
tm017,zh-trad,sm,,usum,,招式學習器１７
tm017,zh-trad,lgpe,,lgpe,,招式學習器17
tm017,zh-trad,ss,,la,,招式學習器１７
tm018,jp-kana,rb,,bdsp,,わざマシン１８
tm018,jp-kanji,bw,,la,,わざマシン１８
tm018,en,rb,,la,,TM18
tm018,fr,rb,,la,,CT18
tm018,it,rb,,la,,MT18
tm018,de,rb,,la,,TM18
tm018,es,rb,,la,,MT18
tm018,ko,gs,,la,,기술머신18
tm018,zh-simp,sm,,usum,,招式学习器１８
tm018,zh-simp,lgpe,,lgpe,,招式学习器18
tm018,zh-simp,ss,,la,,招式学习器１８
tm018,zh-trad,sm,,usum,,招式學習器１８
tm018,zh-trad,lgpe,,lgpe,,招式學習器18
tm018,zh-trad,ss,,la,,招式學習器１８
tm019,jp-kana,rb,,bdsp,,わざマシン１９
tm019,jp-kanji,bw,,la,,わざマシン１９
tm019,en,rb,,la,,TM19
tm019,fr,rb,,la,,CT19
tm019,it,rb,,la,,MT19
tm019,de,rb,,la,,TM19
tm019,es,rb,,la,,MT19
tm019,ko,gs,,la,,기술머신19
tm019,zh-simp,sm,,usum,,招式学习器１９
tm019,zh-simp,lgpe,,lgpe,,招式学习器19
tm019,zh-simp,ss,,la,,招式学习器１９
tm019,zh-trad,sm,,usum,,招式學習器１９
tm019,zh-trad,lgpe,,lgpe,,招式學習器19
tm019,zh-trad,ss,,la,,招式學習器１９
tm020,jp-kana,rb,,bdsp,,わざマシン２０
tm020,jp-kanji,bw,,la,,わざマシン２０
tm020,en,rb,,la,,TM20
tm020,fr,rb,,la,,CT20
tm020,it,rb,,la,,MT20
tm020,de,rb,,la,,TM20
tm020,es,rb,,la,,MT20
tm020,ko,gs,,la,,기술머신20
tm020,zh-simp,sm,,usum,,招式学习器２０
tm020,zh-simp,lgpe,,lgpe,,招式学习器20
tm020,zh-simp,ss,,la,,招式学习器２０
tm020,zh-trad,sm,,usum,,招式學習器２０
tm020,zh-trad,lgpe,,lgpe,,招式學習器20
tm020,zh-trad,ss,,la,,招式學習器２０
tm021,jp-kana,rb,,bdsp,,わざマシン２１
tm021,jp-kanji,bw,,la,,わざマシン２１
tm021,en,rb,,la,,TM21
tm021,fr,rb,,la,,CT21
tm021,it,rb,,la,,MT21
tm021,de,rb,,la,,TM21
tm021,es,rb,,la,,MT21
tm021,ko,gs,,la,,기술머신21
tm021,zh-simp,sm,,usum,,招式学习器２１
tm021,zh-simp,lgpe,,lgpe,,招式学习器21
tm021,zh-simp,ss,,la,,招式学习器２１
tm021,zh-trad,sm,,usum,,招式學習器２１
tm021,zh-trad,lgpe,,lgpe,,招式學習器21
tm021,zh-trad,ss,,la,,招式學習器２１
tm022,jp-kana,rb,,bdsp,,わざマシン２２
tm022,jp-kanji,bw,,la,,わざマシン２２
tm022,en,rb,,la,,TM22
tm022,fr,rb,,la,,CT22
tm022,it,rb,,la,,MT22
tm022,de,rb,,la,,TM22
tm022,es,rb,,la,,MT22
tm022,ko,gs,,la,,기술머신22
tm022,zh-simp,sm,,usum,,招式学习器２２
tm022,zh-simp,lgpe,,lgpe,,招式学习器22
tm022,zh-simp,ss,,la,,招式学习器２２
tm022,zh-trad,sm,,usum,,招式學習器２２
tm022,zh-trad,lgpe,,lgpe,,招式學習器22
tm022,zh-trad,ss,,la,,招式學習器２２
tm023,jp-kana,rb,,bdsp,,わざマシン２３
tm023,jp-kanji,bw,,la,,わざマシン２３
tm023,en,rb,,la,,TM23
tm023,fr,rb,,la,,CT23
tm023,it,rb,,la,,MT23
tm023,de,rb,,la,,TM23
tm023,es,rb,,la,,MT23
tm023,ko,gs,,la,,기술머신23
tm023,zh-simp,sm,,usum,,招式学习器２３
tm023,zh-simp,lgpe,,lgpe,,招式学习器23
tm023,zh-simp,ss,,la,,招式学习器２３
tm023,zh-trad,sm,,usum,,招式學習器２３
tm023,zh-trad,lgpe,,lgpe,,招式學習器23
tm023,zh-trad,ss,,la,,招式學習器２３
tm024,jp-kana,rb,,bdsp,,わざマシン２４
tm024,jp-kanji,bw,,la,,わざマシン２４
tm024,en,rb,,la,,TM24
tm024,fr,rb,,la,,CT24
tm024,it,rb,,la,,MT24
tm024,de,rb,,la,,TM24
tm024,es,rb,,la,,MT24
tm024,ko,gs,,la,,기술머신24
tm024,zh-simp,sm,,usum,,招式学习器２４
tm024,zh-simp,lgpe,,lgpe,,招式学习器24
tm024,zh-simp,ss,,la,,招式学习器２４
tm024,zh-trad,sm,,usum,,招式學習器２４
tm024,zh-trad,lgpe,,lgpe,,招式學習器24
tm024,zh-trad,ss,,la,,招式學習器２４
tm025,jp-kana,rb,,bdsp,,わざマシン２５
tm025,jp-kanji,bw,,la,,わざマシン２５
tm025,en,rb,,la,,TM25
tm025,fr,rb,,la,,CT25
tm025,it,rb,,la,,MT25
tm025,de,rb,,la,,TM25
tm025,es,rb,,la,,MT25
tm025,ko,gs,,la,,기술머신25
tm025,zh-simp,sm,,usum,,招式学习器２５
tm025,zh-simp,lgpe,,lgpe,,招式学习器25
tm025,zh-simp,ss,,la,,招式学习器２５
tm025,zh-trad,sm,,usum,,招式學習器２５
tm025,zh-trad,lgpe,,lgpe,,招式學習器25
tm025,zh-trad,ss,,la,,招式學習器２５
tm026,jp-kana,rb,,bdsp,,わざマシン２６
tm026,jp-kanji,bw,,la,,わざマシン２６
tm026,en,rb,,la,,TM26
tm026,fr,rb,,la,,CT26
tm026,it,rb,,la,,MT26
tm026,de,rb,,la,,TM26
tm026,es,rb,,la,,MT26
tm026,ko,gs,,la,,기술머신26
tm026,zh-simp,sm,,usum,,招式学习器２６
tm026,zh-simp,lgpe,,lgpe,,招式学习器26
tm026,zh-simp,ss,,la,,招式学习器２６
tm026,zh-trad,sm,,usum,,招式學習器２６
tm026,zh-trad,lgpe,,lgpe,,招式學習器26
tm026,zh-trad,ss,,la,,招式學習器２６
tm027,jp-kana,rb,,bdsp,,わざマシン２７
tm027,jp-kanji,bw,,la,,わざマシン２７
tm027,en,rb,,la,,TM27
tm027,fr,rb,,la,,CT27
tm027,it,rb,,la,,MT27
tm027,de,rb,,la,,TM27
tm027,es,rb,,la,,MT27
tm027,ko,gs,,la,,기술머신27
tm027,zh-simp,sm,,usum,,招式学习器２７
tm027,zh-simp,lgpe,,lgpe,,招式学习器27
tm027,zh-simp,ss,,la,,招式学习器２７
tm027,zh-trad,sm,,usum,,招式學習器２７
tm027,zh-trad,lgpe,,lgpe,,招式學習器27
tm027,zh-trad,ss,,la,,招式學習器２７
tm028,jp-kana,rb,,bdsp,,わざマシン２８
tm028,jp-kanji,bw,,la,,わざマシン２８
tm028,en,rb,,la,,TM28
tm028,fr,rb,,la,,CT28
tm028,it,rb,,la,,MT28
tm028,de,rb,,la,,TM28
tm028,es,rb,,la,,MT28
tm028,ko,gs,,la,,기술머신28
tm028,zh-simp,sm,,usum,,招式学习器２８
tm028,zh-simp,lgpe,,lgpe,,招式学习器28
tm028,zh-simp,ss,,la,,招式学习器２８
tm028,zh-trad,sm,,usum,,招式學習器２８
tm028,zh-trad,lgpe,,lgpe,,招式學習器28
tm028,zh-trad,ss,,la,,招式學習器２８
tm029,jp-kana,rb,,bdsp,,わざマシン２９
tm029,jp-kanji,bw,,la,,わざマシン２９
tm029,en,rb,,la,,TM29
tm029,fr,rb,,la,,CT29
tm029,it,rb,,la,,MT29
tm029,de,rb,,la,,TM29
tm029,es,rb,,la,,MT29
tm029,ko,gs,,la,,기술머신29
tm029,zh-simp,sm,,usum,,招式学习器２９
tm029,zh-simp,lgpe,,lgpe,,招式学习器29
tm029,zh-simp,ss,,la,,招式学习器２９
tm029,zh-trad,sm,,usum,,招式學習器２９
tm029,zh-trad,lgpe,,lgpe,,招式學習器29
tm029,zh-trad,ss,,la,,招式學習器２９
tm030,jp-kana,rb,,bdsp,,わざマシン３０
tm030,jp-kanji,bw,,la,,わざマシン３０
tm030,en,rb,,la,,TM30
tm030,fr,rb,,la,,CT30
tm030,it,rb,,la,,MT30
tm030,de,rb,,la,,TM30
tm030,es,rb,,la,,MT30
tm030,ko,gs,,la,,기술머신30
tm030,zh-simp,sm,,usum,,招式学习器３０
tm030,zh-simp,lgpe,,lgpe,,招式学习器30
tm030,zh-simp,ss,,la,,招式学习器３０
tm030,zh-trad,sm,,usum,,招式學習器３０
tm030,zh-trad,lgpe,,lgpe,,招式學習器30
tm030,zh-trad,ss,,la,,招式學習器３０
tm031,jp-kana,rb,,bdsp,,わざマシン３１
tm031,jp-kanji,bw,,la,,わざマシン３１
tm031,en,rb,,la,,TM31
tm031,fr,rb,,la,,CT31
tm031,it,rb,,la,,MT31
tm031,de,rb,,la,,TM31
tm031,es,rb,,la,,MT31
tm031,ko,gs,,la,,기술머신31
tm031,zh-simp,sm,,usum,,招式学习器３１
tm031,zh-simp,lgpe,,lgpe,,招式学习器31
tm031,zh-simp,ss,,la,,招式学习器３１
tm031,zh-trad,sm,,usum,,招式學習器３１
tm031,zh-trad,lgpe,,lgpe,,招式學習器31
tm031,zh-trad,ss,,la,,招式學習器３１
tm032,jp-kana,rb,,bdsp,,わざマシン３２
tm032,jp-kanji,bw,,la,,わざマシン３２
tm032,en,rb,,la,,TM32
tm032,fr,rb,,la,,CT32
tm032,it,rb,,la,,MT32
tm032,de,rb,,la,,TM32
tm032,es,rb,,la,,MT32
tm032,ko,gs,,la,,기술머신32
tm032,zh-simp,sm,,usum,,招式学习器３２
tm032,zh-simp,lgpe,,lgpe,,招式学习器32
tm032,zh-simp,ss,,la,,招式学习器３２
tm032,zh-trad,sm,,usum,,招式學習器３２
tm032,zh-trad,lgpe,,lgpe,,招式學習器32
tm032,zh-trad,ss,,la,,招式學習器３２
tm033,jp-kana,rb,,bdsp,,わざマシン３３
tm033,jp-kanji,bw,,la,,わざマシン３３
tm033,en,rb,,la,,TM33
tm033,fr,rb,,la,,CT33
tm033,it,rb,,la,,MT33
tm033,de,rb,,la,,TM33
tm033,es,rb,,la,,MT33
tm033,ko,gs,,la,,기술머신33
tm033,zh-simp,sm,,usum,,招式学习器３３
tm033,zh-simp,lgpe,,lgpe,,招式学习器33
tm033,zh-simp,ss,,la,,招式学习器３３
tm033,zh-trad,sm,,usum,,招式學習器３３
tm033,zh-trad,lgpe,,lgpe,,招式學習器33
tm033,zh-trad,ss,,la,,招式學習器３３
tm034,jp-kana,rb,,bdsp,,わざマシン３４
tm034,jp-kanji,bw,,la,,わざマシン３４
tm034,en,rb,,la,,TM34
tm034,fr,rb,,la,,CT34
tm034,it,rb,,la,,MT34
tm034,de,rb,,la,,TM34
tm034,es,rb,,la,,MT34
tm034,ko,gs,,la,,기술머신34
tm034,zh-simp,sm,,usum,,招式学习器３４
tm034,zh-simp,lgpe,,lgpe,,招式学习器34
tm034,zh-simp,ss,,la,,招式学习器３４
tm034,zh-trad,sm,,usum,,招式學習器３４
tm034,zh-trad,lgpe,,lgpe,,招式學習器34
tm034,zh-trad,ss,,la,,招式學習器３４
tm035,jp-kana,rb,,bdsp,,わざマシン３５
tm035,jp-kanji,bw,,la,,わざマシン３５
tm035,en,rb,,la,,TM35
tm035,fr,rb,,la,,CT35
tm035,it,rb,,la,,MT35
tm035,de,rb,,la,,TM35
tm035,es,rb,,la,,MT35
tm035,ko,gs,,la,,기술머신35
tm035,zh-simp,sm,,usum,,招式学习器３５
tm035,zh-simp,lgpe,,lgpe,,招式学习器35
tm035,zh-simp,ss,,la,,招式学习器３５
tm035,zh-trad,sm,,usum,,招式學習器３５
tm035,zh-trad,lgpe,,lgpe,,招式學習器35
tm035,zh-trad,ss,,la,,招式學習器３５
tm036,jp-kana,rb,,bdsp,,わざマシン３６
tm036,jp-kanji,bw,,la,,わざマシン３６
tm036,en,rb,,la,,TM36
tm036,fr,rb,,la,,CT36
tm036,it,rb,,la,,MT36
tm036,de,rb,,la,,TM36
tm036,es,rb,,la,,MT36
tm036,ko,gs,,la,,기술머신36
tm036,zh-simp,sm,,usum,,招式学习器３６
tm036,zh-simp,lgpe,,lgpe,,招式学习器36
tm036,zh-simp,ss,,la,,招式学习器３６
tm036,zh-trad,sm,,usum,,招式學習器３６
tm036,zh-trad,lgpe,,lgpe,,招式學習器36
tm036,zh-trad,ss,,la,,招式學習器３６
tm037,jp-kana,rb,,bdsp,,わざマシン３７
tm037,jp-kanji,bw,,la,,わざマシン３７
tm037,en,rb,,la,,TM37
tm037,fr,rb,,la,,CT37
tm037,it,rb,,la,,MT37
tm037,de,rb,,la,,TM37
tm037,es,rb,,la,,MT37
tm037,ko,gs,,la,,기술머신37
tm037,zh-simp,sm,,usum,,招式学习器３７
tm037,zh-simp,lgpe,,lgpe,,招式学习器37
tm037,zh-simp,ss,,la,,招式学习器３７
tm037,zh-trad,sm,,usum,,招式學習器３７
tm037,zh-trad,lgpe,,lgpe,,招式學習器37
tm037,zh-trad,ss,,la,,招式學習器３７
tm038,jp-kana,rb,,bdsp,,わざマシン３８
tm038,jp-kanji,bw,,la,,わざマシン３８
tm038,en,rb,,la,,TM38
tm038,fr,rb,,la,,CT38
tm038,it,rb,,la,,MT38
tm038,de,rb,,la,,TM38
tm038,es,rb,,la,,MT38
tm038,ko,gs,,la,,기술머신38
tm038,zh-simp,sm,,usum,,招式学习器３８
tm038,zh-simp,lgpe,,lgpe,,招式学习器38
tm038,zh-simp,ss,,la,,招式学习器３８
tm038,zh-trad,sm,,usum,,招式學習器３８
tm038,zh-trad,lgpe,,lgpe,,招式學習器38
tm038,zh-trad,ss,,la,,招式學習器３８
tm039,jp-kana,rb,,bdsp,,わざマシン３９
tm039,jp-kanji,bw,,la,,わざマシン３９
tm039,en,rb,,la,,TM39
tm039,fr,rb,,la,,CT39
tm039,it,rb,,la,,MT39
tm039,de,rb,,la,,TM39
tm039,es,rb,,la,,MT39
tm039,ko,gs,,la,,기술머신39
tm039,zh-simp,sm,,usum,,招式学习器３９
tm039,zh-simp,lgpe,,lgpe,,招式学习器39
tm039,zh-simp,ss,,la,,招式学习器３９
tm039,zh-trad,sm,,usum,,招式學習器３９
tm039,zh-trad,lgpe,,lgpe,,招式學習器39
tm039,zh-trad,ss,,la,,招式學習器３９
tm040,jp-kana,rb,,bdsp,,わざマシン４０
tm040,jp-kanji,bw,,la,,わざマシン４０
tm040,en,rb,,la,,TM40
tm040,fr,rb,,la,,CT40
tm040,it,rb,,la,,MT40
tm040,de,rb,,la,,TM40
tm040,es,rb,,la,,MT40
tm040,ko,gs,,la,,기술머신40
tm040,zh-simp,sm,,usum,,招式学习器４０
tm040,zh-simp,lgpe,,lgpe,,招式学习器40
tm040,zh-simp,ss,,la,,招式学习器４０
tm040,zh-trad,sm,,usum,,招式學習器４０
tm040,zh-trad,lgpe,,lgpe,,招式學習器40
tm040,zh-trad,ss,,la,,招式學習器４０
tm041,jp-kana,rb,,bdsp,,わざマシン４１
tm041,jp-kanji,bw,,la,,わざマシン４１
tm041,en,rb,,la,,TM41
tm041,fr,rb,,la,,CT41
tm041,it,rb,,la,,MT41
tm041,de,rb,,la,,TM41
tm041,es,rb,,la,,MT41
tm041,ko,gs,,la,,기술머신41
tm041,zh-simp,sm,,usum,,招式学习器４１
tm041,zh-simp,lgpe,,lgpe,,招式学习器41
tm041,zh-simp,ss,,la,,招式学习器４１
tm041,zh-trad,sm,,usum,,招式學習器４１
tm041,zh-trad,lgpe,,lgpe,,招式學習器41
tm041,zh-trad,ss,,la,,招式學習器４１
tm042,jp-kana,rb,,bdsp,,わざマシン４２
tm042,jp-kanji,bw,,la,,わざマシン４２
tm042,en,rb,,la,,TM42
tm042,fr,rb,,la,,CT42
tm042,it,rb,,la,,MT42
tm042,de,rb,,la,,TM42
tm042,es,rb,,la,,MT42
tm042,ko,gs,,la,,기술머신42
tm042,zh-simp,sm,,usum,,招式学习器４２
tm042,zh-simp,lgpe,,lgpe,,招式学习器42
tm042,zh-simp,ss,,la,,招式学习器４２
tm042,zh-trad,sm,,usum,,招式學習器４２
tm042,zh-trad,lgpe,,lgpe,,招式學習器42
tm042,zh-trad,ss,,la,,招式學習器４２
tm043,jp-kana,rb,,bdsp,,わざマシン４３
tm043,jp-kanji,bw,,la,,わざマシン４３
tm043,en,rb,,la,,TM43
tm043,fr,rb,,la,,CT43
tm043,it,rb,,la,,MT43
tm043,de,rb,,la,,TM43
tm043,es,rb,,la,,MT43
tm043,ko,gs,,la,,기술머신43
tm043,zh-simp,sm,,usum,,招式学习器４３
tm043,zh-simp,lgpe,,lgpe,,招式学习器43
tm043,zh-simp,ss,,la,,招式学习器４３
tm043,zh-trad,sm,,usum,,招式學習器４３
tm043,zh-trad,lgpe,,lgpe,,招式學習器43
tm043,zh-trad,ss,,la,,招式學習器４３
tm044,jp-kana,rb,,bdsp,,わざマシン４４
tm044,jp-kanji,bw,,la,,わざマシン４４
tm044,en,rb,,la,,TM44
tm044,fr,rb,,la,,CT44
tm044,it,rb,,la,,MT44
tm044,de,rb,,la,,TM44
tm044,es,rb,,la,,MT44
tm044,ko,gs,,la,,기술머신44
tm044,zh-simp,sm,,usum,,招式学习器４４
tm044,zh-simp,lgpe,,lgpe,,招式学习器44
tm044,zh-simp,ss,,la,,招式学习器４４
tm044,zh-trad,sm,,usum,,招式學習器４４
tm044,zh-trad,lgpe,,lgpe,,招式學習器44
tm044,zh-trad,ss,,la,,招式學習器４４
tm045,jp-kana,rb,,bdsp,,わざマシン４５
tm045,jp-kanji,bw,,la,,わざマシン４５
tm045,en,rb,,la,,TM45
tm045,fr,rb,,la,,CT45
tm045,it,rb,,la,,MT45
tm045,de,rb,,la,,TM45
tm045,es,rb,,la,,MT45
tm045,ko,gs,,la,,기술머신45
tm045,zh-simp,sm,,usum,,招式学习器４５
tm045,zh-simp,lgpe,,lgpe,,招式学习器45
tm045,zh-simp,ss,,la,,招式学习器４５
tm045,zh-trad,sm,,usum,,招式學習器４５
tm045,zh-trad,lgpe,,lgpe,,招式學習器45
tm045,zh-trad,ss,,la,,招式學習器４５
tm046,jp-kana,rb,,bdsp,,わざマシン４６
tm046,jp-kanji,bw,,la,,わざマシン４６
tm046,en,rb,,la,,TM46
tm046,fr,rb,,la,,CT46
tm046,it,rb,,la,,MT46
tm046,de,rb,,la,,TM46
tm046,es,rb,,la,,MT46
tm046,ko,gs,,la,,기술머신46
tm046,zh-simp,sm,,usum,,招式学习器４６
tm046,zh-simp,lgpe,,lgpe,,招式学习器46
tm046,zh-simp,ss,,la,,招式学习器４６
tm046,zh-trad,sm,,usum,,招式學習器４６
tm046,zh-trad,lgpe,,lgpe,,招式學習器46
tm046,zh-trad,ss,,la,,招式學習器４６
tm047,jp-kana,rb,,bdsp,,わざマシン４７
tm047,jp-kanji,bw,,la,,わざマシン４７
tm047,en,rb,,la,,TM47
tm047,fr,rb,,la,,CT47
tm047,it,rb,,la,,MT47
tm047,de,rb,,la,,TM47
tm047,es,rb,,la,,MT47
tm047,ko,gs,,la,,기술머신47
tm047,zh-simp,sm,,usum,,招式学习器４７
tm047,zh-simp,lgpe,,lgpe,,招式学习器47
tm047,zh-simp,ss,,la,,招式学习器４７
tm047,zh-trad,sm,,usum,,招式學習器４７
tm047,zh-trad,lgpe,,lgpe,,招式學習器47
tm047,zh-trad,ss,,la,,招式學習器４７
tm048,jp-kana,rb,,bdsp,,わざマシン４８
tm048,jp-kanji,bw,,la,,わざマシン４８
tm048,en,rb,,la,,TM48
tm048,fr,rb,,la,,CT48
tm048,it,rb,,la,,MT48
tm048,de,rb,,la,,TM48
tm048,es,rb,,la,,MT48
tm048,ko,gs,,la,,기술머신48
tm048,zh-simp,sm,,usum,,招式学习器４８
tm048,zh-simp,lgpe,,lgpe,,招式学习器48
tm048,zh-simp,ss,,la,,招式学习器４８
tm048,zh-trad,sm,,usum,,招式學習器４８
tm048,zh-trad,lgpe,,lgpe,,招式學習器48
tm048,zh-trad,ss,,la,,招式學習器４８
tm049,jp-kana,rb,,bdsp,,わざマシン４９
tm049,jp-kanji,bw,,la,,わざマシン４９
tm049,en,rb,,la,,TM49
tm049,fr,rb,,la,,CT49
tm049,it,rb,,la,,MT49
tm049,de,rb,,la,,TM49
tm049,es,rb,,la,,MT49
tm049,ko,gs,,la,,기술머신49
tm049,zh-simp,sm,,usum,,招式学习器４９
tm049,zh-simp,lgpe,,lgpe,,招式学习器49
tm049,zh-simp,ss,,la,,招式学习器４９
tm049,zh-trad,sm,,usum,,招式學習器４９
tm049,zh-trad,lgpe,,lgpe,,招式學習器49
tm049,zh-trad,ss,,la,,招式學習器４９
tm050,jp-kana,rb,,bdsp,,わざマシン５０
tm050,jp-kanji,bw,,la,,わざマシン５０
tm050,en,rb,,la,,TM50
tm050,fr,rb,,la,,CT50
