game_group_identifier,pokemon_identifier,stat_identifier,base_value,ev_yield
y,oddish,attack,50,0
y,oddish,defense,55,0
y,oddish,speed,30,0
y,oddish,special,75,0
y,gloom,hp,60,0
y,gloom,attack,65,0
y,gloom,defense,70,0
y,gloom,speed,40,0
y,gloom,special,85,0
y,vileplume,hp,75,0
y,vileplume,attack,80,0
y,vileplume,defense,85,0
y,vileplume,speed,50,0
y,vileplume,special,100,0
y,paras,hp,35,0
y,paras,attack,70,0
y,paras,defense,55,0
y,paras,speed,25,0
y,paras,special,55,0
y,parasect,hp,60,0
y,parasect,attack,95,0
y,parasect,defense,80,0
y,parasect,speed,30,0
y,parasect,special,80,0
y,venonat,hp,60,0
y,venonat,attack,55,0
y,venonat,defense,50,0
y,venonat,speed,45,0
y,venonat,special,40,0
y,venomoth,hp,70,0
y,venomoth,attack,65,0
y,venomoth,defense,60,0
y,venomoth,speed,90,0
y,venomoth,special,90,0
y,diglett,hp,10,0
y,diglett,attack,55,0
y,diglett,defense,25,0
y,diglett,speed,95,0
y,diglett,special,45,0
y,dugtrio,hp,35,0
y,dugtrio,attack,80,0
y,dugtrio,defense,50,0
y,dugtrio,speed,120,0
y,dugtrio,special,70,0
y,meowth,hp,40,0
y,meowth,attack,45,0
y,meowth,defense,35,0
y,meowth,speed,90,0
y,meowth,special,40,0
y,persian,hp,65,0
y,persian,attack,70,0
y,persian,defense,60,0
y,persian,speed,115,0
y,persian,special,65,0
y,psyduck,hp,50,0
y,psyduck,attack,52,0
y,psyduck,defense,48,0
y,psyduck,speed,55,0
y,psyduck,special,50,0
y,golduck,hp,80,0
y,golduck,attack,82,0
y,golduck,defense,78,0
y,golduck,speed,85,0
y,golduck,special,80,0
y,mankey,hp,40,0
y,mankey,attack,80,0
y,mankey,defense,35,0
y,mankey,speed,70,0
y,mankey,special,35,0
y,primeape,hp,65,0
y,primeape,attack,105,0
y,primeape,defense,60,0
y,primeape,speed,95,0
y,primeape,special,60,0
y,growlithe,hp,55,0
y,growlithe,attack,70,0
y,growlithe,defense,45,0
y,growlithe,speed,60,0
y,growlithe,special,50,0
y,arcanine,hp,90,0
y,arcanine,attack,110,0
y,arcanine,defense,80,0
y,arcanine,speed,95,0
y,arcanine,special,80,0
y,poliwag,hp,40,0
y,poliwag,attack,50,0
y,poliwag,defense,40,0
y,poliwag,speed,90,0
y,poliwag,special,40,0
y,poliwhirl,hp,65,0
y,poliwhirl,attack,65,0
y,poliwhirl,defense,65,0
y,poliwhirl,speed,90,0
y,poliwhirl,special,50,0
y,poliwrath,hp,90,0
y,poliwrath,attack,85,0
y,poliwrath,defense,95,0
y,poliwrath,speed,70,0
y,poliwrath,special,70,0
y,abra,hp,25,0
y,abra,attack,20,0
y,abra,defense,15,0
y,abra,speed,90,0
y,abra,special,105,0
y,kadabra,hp,40,0
y,kadabra,attack,35,0
y,kadabra,defense,30,0
y,kadabra,speed,105,0
y,kadabra,special,120,0
y,alakazam,hp,55,0
y,alakazam,attack,50,0
y,alakazam,defense,45,0
y,alakazam,speed,120,0
y,alakazam,special,135,0
y,machop,hp,70,0
y,machop,attack,80,0
y,machop,defense,50,0
y,machop,speed,35,0
y,machop,special,35,0
y,machoke,hp,80,0
y,machoke,attack,100,0
y,machoke,defense,70,0
y,machoke,speed,45,0
y,machoke,special,50,0
y,machamp,hp,90,0
y,machamp,attack,130,0
y,machamp,defense,80,0
y,machamp,speed,55,0
y,machamp,special,65,0
y,bellsprout,hp,50,0
y,bellsprout,attack,75,0
y,bellsprout,defense,35,0
y,bellsprout,speed,40,0
y,bellsprout,special,70,0
y,weepinbell,hp,65,0
y,weepinbell,attack,90,0
y,weepinbell,defense,50,0
y,weepinbell,speed,55,0
y,weepinbell,special,85,0
y,victreebel,hp,80,0
y,victreebel,attack,105,0
y,victreebel,defense,65,0
y,victreebel,speed,70,0
y,victreebel,special,100,0
y,tentacool,hp,40,0
y,tentacool,attack,40,0
y,tentacool,defense,35,0
y,tentacool,speed,70,0
y,tentacool,special,100,0
y,tentacruel,hp,80,0
y,tentacruel,attack,70,0
y,tentacruel,defense,65,0
y,tentacruel,speed,100,0
y,tentacruel,special,120,0
y,geodude,hp,40,0
y,geodude,attack,80,0
y,geodude,defense,100,0
y,geodude,speed,20,0
y,geodude,special,30,0
y,graveler,hp,55,0
y,graveler,attack,95,0
y,graveler,defense,115,0
y,graveler,speed,35,0
y,graveler,special,45,0
y,golem,hp,80,0
y,golem,attack,110,0
y,golem,defense,130,0
y,golem,speed,45,0
y,golem,special,55,0
y,ponyta,hp,50,0
y,ponyta,attack,85,0
y,ponyta,defense,55,0
y,ponyta,speed,90,0
y,ponyta,special,65,0
y,rapidash,hp,65,0
y,rapidash,attack,100,0
y,rapidash,defense,70,0
y,rapidash,speed,105,0
y,rapidash,special,80,0
y,slowpoke,hp,90,0
y,slowpoke,attack,65,0
y,slowpoke,defense,65,0
y,slowpoke,speed,15,0
y,slowpoke,special,40,0
y,slowbro,hp,95,0
y,slowbro,attack,75,0
y,slowbro,defense,110,0
y,slowbro,speed,30,0
y,slowbro,special,80,0
y,magnemite,hp,25,0
y,magnemite,attack,35,0
y,magnemite,defense,70,0
y,magnemite,speed,45,0
y,magnemite,special,95,0
y,magneton,hp,50,0
y,magneton,attack,60,0
y,magneton,defense,95,0
y,magneton,speed,70,0
y,magneton,special,120,0
y,farfetchd,hp,52,0
y,farfetchd,attack,65,0
y,farfetchd,defense,55,0
y,farfetchd,speed,60,0
y,farfetchd,special,58,0
y,doduo,hp,35,0
y,doduo,attack,85,0
y,doduo,defense,45,0
y,doduo,speed,75,0
y,doduo,special,35,0
y,dodrio,hp,60,0
y,dodrio,attack,110,0
y,dodrio,defense,70,0
y,dodrio,speed,100,0
y,dodrio,special,60,0
y,seel,hp,65,0
y,seel,attack,45,0
y,seel,defense,55,0
y,seel,speed,45,0
y,seel,special,70,0
y,dewgong,hp,90,0
y,dewgong,attack,70,0
y,dewgong,defense,80,0
y,dewgong,speed,70,0
y,dewgong,special,95,0
y,grimer,hp,80,0
y,grimer,attack,80,0
y,grimer,defense,50,0
y,grimer,speed,25,0
y,grimer,special,40,0
y,muk,hp,105,0
y,muk,attack,105,0
y,muk,defense,75,0
y,muk,speed,50,0
y,muk,special,65,0
y,shellder,hp,30,0
y,shellder,attack,65,0
y,shellder,defense,100,0
y,shellder,speed,40,0
y,shellder,special,45,0
y,cloyster,hp,50,0
y,cloyster,attack,95,0
y,cloyster,defense,180,0
y,cloyster,speed,70,0
y,cloyster,special,85,0
y,gastly,hp,30,0
y,gastly,attack,35,0
y,gastly,defense,30,0
y,gastly,speed,80,0
y,gastly,special,100,0
y,haunter,hp,45,0
y,haunter,attack,50,0
y,haunter,defense,45,0
y,haunter,speed,95,0
y,haunter,special,115,0
y,gengar,hp,60,0
y,gengar,attack,65,0
y,gengar,defense,60,0
y,gengar,speed,110,0
y,gengar,special,130,0
y,onix,hp,35,0
y,onix,attack,45,0
y,onix,defense,160,0
y,onix,speed,70,0
y,onix,special,30,0
y,drowzee,hp,60,0
y,drowzee,attack,48,0
y,drowzee,defense,45,0
y,drowzee,speed,42,0
y,drowzee,special,90,0
y,hypno,hp,85,0
y,hypno,attack,73,0
y,hypno,defense,70,0
y,hypno,speed,67,0
y,hypno,special,115,0
y,krabby,hp,30,0
y,krabby,attack,105,0
y,krabby,defense,90,0
y,krabby,speed,50,0
y,krabby,special,25,0
y,kingler,hp,55,0
y,kingler,attack,130,0
y,kingler,defense,115,0
y,kingler,speed,75,0
y,kingler,special,50,0
y,voltorb,hp,40,0
y,voltorb,attack,30,0
y,voltorb,defense,50,0
y,voltorb,speed,100,0
y,voltorb,special,55,0
y,electrode,hp,60,0
y,electrode,attack,50,0
y,electrode,defense,70,0
y,electrode,speed,140,0
y,electrode,special,80,0
y,exeggcute,hp,60,0
y,exeggcute,attack,40,0
y,exeggcute,defense,80,0
y,exeggcute,speed,40,0
y,exeggcute,special,60,0
y,exeggutor,hp,95,0
y,exeggutor,attack,95,0
y,exeggutor,defense,85,0
y,exeggutor,speed,55,0
y,exeggutor,special,125,0
y,cubone,hp,50,0
y,cubone,attack,50,0
y,cubone,defense,95,0
y,cubone,speed,35,0
y,cubone,special,40,0
y,marowak,hp,60,0
y,marowak,attack,80,0
y,marowak,defense,110,0
y,marowak,speed,45,0
y,marowak,special,50,0
y,hitmonlee,hp,50,0
y,hitmonlee,attack,120,0
y,hitmonlee,defense,53,0
y,hitmonlee,speed,87,0
y,hitmonlee,special,35,0
y,hitmonchan,hp,50,0
y,hitmonchan,attack,105,0
y,hitmonchan,defense,79,0
y,hitmonchan,speed,76,0
y,hitmonchan,special,35,0
y,lickitung,hp,90,0
y,lickitung,attack,55,0
y,lickitung,defense,75,0
y,lickitung,speed,30,0
y,lickitung,special,60,0
y,koffing,hp,40,0
y,koffing,attack,65,0
y,koffing,defense,95,0
y,koffing,speed,35,0
y,koffing,special,60,0
y,weezing,hp,65,0
y,weezing,attack,90,0
y,weezing,defense,120,0
y,weezing,speed,60,0
y,weezing,special,85,0
y,rhyhorn,hp,80,0
y,rhyhorn,attack,85,0
y,rhyhorn,defense,95,0
y,rhyhorn,speed,25,0
y,rhyhorn,special,30,0
y,rhydon,hp,105,0
y,rhydon,attack,130,0
y,rhydon,defense,120,0
y,rhydon,speed,40,0
y,rhydon,special,45,0
y,chansey,hp,250,0
y,chansey,attack,5,0
y,chansey,defense,5,0
y,chansey,speed,50,0
y,chansey,special,105,0
y,tangela,hp,65,0
y,tangela,attack,55,0
y,tangela,defense,115,0
y,tangela,speed,60,0
y,tangela,special,100,0
y,kangaskhan,hp,105,0
y,kangaskhan,attack,95,0
y,kangaskhan,defense,80,0
y,kangaskhan,speed,90,0
y,kangaskhan,special,40,0
y,horsea,hp,30,0
y,horsea,attack,40,0
y,horsea,defense,70,0
y,horsea,speed,60,0
y,horsea,special,70,0
y,seadra,hp,55,0
y,seadra,attack,65,0
y,seadra,defense,95,0
y,seadra,speed,85,0
y,seadra,special,95,0
y,goldeen,hp,45,0
y,goldeen,attack,67,0
y,goldeen,defense,60,0
y,goldeen,speed,63,0
y,goldeen,special,50,0
y,seaking,hp,80,0
y,seaking,attack,92,0
y,seaking,defense,65,0
y,seaking,speed,68,0
y,seaking,special,80,0
y,staryu,hp,30,0
y,staryu,attack,45,0
y,staryu,defense,55,0
y,staryu,speed,85,0
y,staryu,special,70,0
y,starmie,hp,60,0
y,starmie,attack,75,0
y,starmie,defense,85,0
y,starmie,speed,115,0
y,starmie,special,100,0
y,mr-mime,hp,40,0
y,mr-mime,attack,45,0
y,mr-mime,defense,65,0
y,mr-mime,speed,90,0
y,mr-mime,special,100,0
y,scyther,hp,70,0
y,scyther,attack,110,0
y,scyther,defense,80,0
y,scyther,speed,105,0
y,scyther,special,55,0
y,jynx,hp,65,0
y,jynx,attack,50,0
y,jynx,defense,35,0
y,jynx,speed,95,0
y,jynx,special,95,0
y,electabuzz,hp,65,0
y,electabuzz,attack,83,0
y,electabuzz,defense,57,0
y,electabuzz,speed,105,0
y,electabuzz,special,85,0
y,magmar,hp,65,0
y,magmar,attack,95,0
y,magmar,defense,57,0
y,magmar,speed,93,0
y,magmar,special,85,0
y,pinsir,hp,65,0
y,pinsir,attack,125,0
y,pinsir,defense,100,0
y,pinsir,speed,85,0
y,pinsir,special,55,0
y,tauros,hp,75,0
y,tauros,attack,100,0
y,tauros,defense,95,0
y,tauros,speed,110,0
y,tauros,special,70,0
y,magikarp,hp,20,0
y,magikarp,attack,10,0
y,magikarp,defense,55,0
y,magikarp,speed,80,0
y,magikarp,special,20,0
y,gyarados,hp,95,0
y,gyarados,attack,125,0
y,gyarados,defense,79,0
y,gyarados,speed,81,0
y,gyarados,special,100,0
y,lapras,hp,130,0
y,lapras,attack,85,0
y,lapras,defense,80,0
y,lapras,speed,60,0
y,lapras,special,95,0
y,ditto,hp,48,0
y,ditto,attack,48,0
y,ditto,defense,48,0
y,ditto,speed,48,0
y,ditto,special,48,0
y,eevee,hp,55,0
y,eevee,attack,55,0
y,eevee,defense,50,0
y,eevee,speed,55,0
y,eevee,special,65,0
y,vaporeon,hp,130,0
y,vaporeon,attack,65,0
y,vaporeon,defense,60,0
y,vaporeon,speed,65,0
y,vaporeon,special,110,0
y,jolteon,hp,65,0
y,jolteon,attack,65,0
y,jolteon,defense,60,0
y,jolteon,speed,130,0
y,jolteon,special,110,0
y,flareon,hp,65,0
y,flareon,attack,130,0
y,flareon,defense,60,0
y,flareon,speed,65,0
y,flareon,special,110,0
y,porygon,hp,65,0
y,porygon,attack,60,0
y,porygon,defense,70,0
y,porygon,speed,40,0
y,porygon,special,75,0
y,omanyte,hp,35,0
y,omanyte,attack,40,0
y,omanyte,defense,100,0
y,omanyte,speed,35,0
y,omanyte,special,90,0
y,omastar,hp,70,0
y,omastar,attack,60,0
y,omastar,defense,125,0
y,omastar,speed,55,0
y,omastar,special,115,0
y,kabuto,hp,30,0
y,kabuto,attack,80,0
y,kabuto,defense,90,0
y,kabuto,speed,55,0
y,kabuto,special,45,0
y,kabutops,hp,60,0
y,kabutops,attack,115,0
y,kabutops,defense,105,0
y,kabutops,speed,80,0
y,kabutops,special,70,0
y,aerodactyl,hp,80,0
y,aerodactyl,attack,105,0
y,aerodactyl,defense,65,0
y,aerodactyl,speed,130,0
y,aerodactyl,special,60,0
y,snorlax,hp,160,0
y,snorlax,attack,110,0
y,snorlax,defense,65,0
y,snorlax,speed,30,0
y,snorlax,special,65,0
y,articuno,hp,90,0
y,articuno,attack,85,0
y,articuno,defense,100,0
y,articuno,speed,85,0
y,articuno,special,125,0
y,zapdos,hp,90,0
y,zapdos,attack,90,0
y,zapdos,defense,85,0
y,zapdos,speed,100,0
y,zapdos,special,125,0
y,moltres,hp,90,0
y,moltres,attack,100,0
y,moltres,defense,90,0
y,moltres,speed,90,0
y,moltres,special,125,0
y,dratini,hp,41,0
y,dratini,attack,64,0
y,dratini,defense,45,0
y,dratini,speed,50,0
y,dratini,special,50,0
y,dragonair,hp,61,0
y,dragonair,attack,84,0
y,dragonair,defense,65,0
y,dragonair,speed,70,0
y,dragonair,special,70,0
y,dragonite,hp,91,0
y,dragonite,attack,134,0
y,dragonite,defense,95,0
y,dragonite,speed,80,0
y,dragonite,special,100,0
y,mewtwo,hp,106,0
y,mewtwo,attack,110,0
y,mewtwo,defense,90,0
y,mewtwo,speed,130,0
y,mewtwo,special,154,0
y,mew,hp,100,0
y,mew,attack,100,0
y,mew,defense,100,0
y,mew,speed,100,0
y,mew,special,100,0
gs,bulbasaur,hp,45,0
gs,bulbasaur,attack,49,0
gs,bulbasaur,defense,49,0
gs,bulbasaur,sp-atk,65,0
gs,bulbasaur,sp-def,65,0
gs,bulbasaur,speed,45,0
gs,ivysaur,hp,60,0
gs,ivysaur,attack,62,0
gs,ivysaur,defense,63,0
gs,ivysaur,sp-atk,80,0
gs,ivysaur,sp-def,80,0
gs,ivysaur,speed,60,0
gs,venusaur,hp,80,0
gs,venusaur,attack,82,0
gs,venusaur,defense,83,0
gs,venusaur,sp-atk,100,0
gs,venusaur,sp-def,100,0
gs,venusaur,speed,80,0
gs,charmander,hp,39,0
gs,charmander,attack,52,0
gs,charmander,defense,43,0
gs,charmander,sp-atk,60,0
gs,charmander,sp-def,50,0
gs,charmander,speed,65,0
gs,charmeleon,hp,58,0
gs,charmeleon,attack,64,0
gs,charmeleon,defense,58,0
gs,charmeleon,sp-atk,80,0
gs,charmeleon,sp-def,65,0
gs,charmeleon,speed,80,0
gs,charizard,hp,78,0
gs,charizard,attack,84,0
gs,charizard,defense,78,0
gs,charizard,sp-atk,109,0
gs,charizard,sp-def,85,0
gs,charizard,speed,100,0
gs,squirtle,hp,44,0
gs,squirtle,attack,48,0
gs,squirtle,defense,65,0
gs,squirtle,sp-atk,50,0
gs,squirtle,sp-def,64,0
gs,squirtle,speed,43,0
gs,wartortle,hp,59,0
gs,wartortle,attack,63,0
gs,wartortle,defense,80,0
gs,wartortle,sp-atk,65,0
gs,wartortle,sp-def,80,0
gs,wartortle,speed,58,0
gs,blastoise,hp,79,0
gs,blastoise,attack,83,0
gs,blastoise,defense,100,0
gs,blastoise,sp-atk,85,0
gs,blastoise,sp-def,105,0
gs,blastoise,speed,78,0
gs,caterpie,hp,45,0
gs,caterpie,attack,30,0
gs,caterpie,defense,35,0
gs,caterpie,sp-atk,20,0
gs,caterpie,sp-def,20,0
gs,caterpie,speed,45,0
gs,metapod,hp,50,0
gs,metapod,attack,20,0
gs,metapod,defense,55,0
gs,metapod,sp-atk,25,0
gs,metapod,sp-def,25,0
gs,metapod,speed,30,0
gs,butterfree,hp,60,0
gs,butterfree,attack,45,0
gs,butterfree,defense,50,0
gs,butterfree,sp-atk,80,0
gs,butterfree,sp-def,80,0
gs,butterfree,speed,70,0
gs,weedle,hp,40,0
gs,weedle,attack,35,0
gs,weedle,defense,30,0
gs,weedle,sp-atk,20,0
gs,weedle,sp-def,20,0
gs,weedle,speed,50,0
gs,kakuna,hp,45,0
gs,kakuna,attack,25,0
gs,kakuna,defense,50,0
gs,kakuna,sp-atk,25,0
gs,kakuna,sp-def,25,0
gs,kakuna,speed,35,0
gs,beedrill,hp,65,0
gs,beedrill,attack,80,0
gs,beedrill,defense,40,0
gs,beedrill,sp-atk,45,0
gs,beedrill,sp-def,80,0
gs,beedrill,speed,75,0
gs,pidgey,hp,40,0
gs,pidgey,attack,45,0
gs,pidgey,defense,40,0
gs,pidgey,sp-atk,35,0
gs,pidgey,sp-def,35,0
gs,pidgey,speed,56,0
gs,pidgeotto,hp,63,0
gs,pidgeotto,attack,60,0
gs,pidgeotto,defense,55,0
gs,pidgeotto,sp-atk,50,0
gs,pidgeotto,sp-def,50,0
gs,pidgeotto,speed,71,0
gs,pidgeot,hp,83,0
gs,pidgeot,attack,80,0
gs,pidgeot,defense,75,0
gs,pidgeot,sp-atk,70,0
gs,pidgeot,sp-def,70,0
gs,pidgeot,speed,91,0
gs,rattata,hp,30,0
gs,rattata,attack,56,0
gs,rattata,defense,35,0
gs,rattata,sp-atk,25,0
gs,rattata,sp-def,35,0
gs,rattata,speed,72,0
gs,raticate,hp,55,0
gs,raticate,attack,81,0
gs,raticate,defense,60,0
gs,raticate,sp-atk,50,0
gs,raticate,sp-def,70,0
gs,raticate,speed,97,0
gs,spearow,hp,40,0
gs,spearow,attack,60,0
gs,spearow,defense,30,0
gs,spearow,sp-atk,31,0
gs,spearow,sp-def,31,0
gs,spearow,speed,70,0
gs,fearow,hp,65,0
gs,fearow,attack,90,0
gs,fearow,defense,65,0
gs,fearow,sp-atk,61,0
gs,fearow,sp-def,61,0
gs,fearow,speed,100,0
gs,ekans,hp,35,0
gs,ekans,attack,60,0
gs,ekans,defense,44,0
gs,ekans,sp-atk,40,0
gs,ekans,sp-def,54,0
gs,ekans,speed,55,0
gs,arbok,hp,60,0
gs,arbok,attack,85,0
gs,arbok,defense,69,0
gs,arbok,sp-atk,65,0
gs,arbok,sp-def,79,0
gs,arbok,speed,80,0
gs,pikachu,hp,35,0
gs,pikachu,attack,55,0
gs,pikachu,defense,30,0
gs,pikachu,sp-atk,50,0
gs,pikachu,sp-def,40,0
gs,pikachu,speed,90,0
gs,raichu,hp,60,0
gs,raichu,attack,90,0
gs,raichu,defense,55,0
gs,raichu,sp-atk,90,0
gs,raichu,sp-def,80,0
gs,raichu,speed,100,0
gs,sandshrew,hp,50,0
gs,sandshrew,attack,75,0
gs,sandshrew,defense,85,0
gs,sandshrew,sp-atk,20,0
gs,sandshrew,sp-def,30,0
gs,sandshrew,speed,40,0
gs,sandslash,hp,75,0
gs,sandslash,attack,100,0
gs,sandslash,defense,110,0
gs,sandslash,sp-atk,45,0
gs,sandslash,sp-def,55,0
gs,sandslash,speed,65,0
gs,nidoran-f,hp,55,0
gs,nidoran-f,attack,47,0
gs,nidoran-f,defense,52,0
gs,nidoran-f,sp-atk,40,0
gs,nidoran-f,sp-def,40,0
gs,nidoran-f,speed,41,0
gs,nidorina,hp,70,0
gs,nidorina,attack,62,0
gs,nidorina,defense,67,0
gs,nidorina,sp-atk,55,0
gs,nidorina,sp-def,55,0
gs,nidorina,speed,56,0
gs,nidoqueen,hp,90,0
gs,nidoqueen,attack,82,0
gs,nidoqueen,defense,87,0
gs,nidoqueen,sp-atk,75,0
gs,nidoqueen,sp-def,85,0
gs,nidoqueen,speed,76,0
gs,nidoran-m,hp,46,0
gs,nidoran-m,attack,57,0
gs,nidoran-m,defense,40,0
gs,nidoran-m,sp-atk,40,0
gs,nidoran-m,sp-def,40,0
gs,nidoran-m,speed,50,0
gs,nidorino,hp,61,0
gs,nidorino,attack,72,0
gs,nidorino,defense,57,0
gs,nidorino,sp-atk,55,0
gs,nidorino,sp-def,55,0
gs,nidorino,speed,65,0
gs,nidoking,hp,81,0
gs,nidoking,attack,92,0
gs,nidoking,defense,77,0
gs,nidoking,sp-atk,85,0
gs,nidoking,sp-def,75,0
gs,nidoking,speed,85,0
gs,clefairy,hp,70,0
gs,clefairy,attack,45,0
gs,clefairy,defense,48,0
gs,clefairy,sp-atk,60,0
gs,clefairy,sp-def,65,0
gs,clefairy,speed,35,0
gs,clefable,hp,95,0
gs,clefable,attack,70,0
gs,clefable,defense,73,0
gs,clefable,sp-atk,85,0
gs,clefable,sp-def,90,0
gs,clefable,speed,60,0
gs,vulpix,hp,38,0
gs,vulpix,attack,41,0
gs,vulpix,defense,40,0
gs,vulpix,sp-atk,50,0
gs,vulpix,sp-def,65,0
gs,vulpix,speed,65,0
gs,ninetales,hp,73,0
gs,ninetales,attack,76,0
gs,ninetales,defense,75,0
gs,ninetales,sp-atk,81,0
gs,ninetales,sp-def,100,0
gs,ninetales,speed,100,0
gs,jigglypuff,hp,115,0
gs,jigglypuff,attack,45,0
gs,jigglypuff,defense,20,0
gs,jigglypuff,sp-atk,45,0
gs,jigglypuff,sp-def,25,0
gs,jigglypuff,speed,20,0
gs,wigglytuff,hp,140,0
gs,wigglytuff,attack,70,0
gs,wigglytuff,defense,45,0
gs,wigglytuff,sp-atk,75,0
gs,wigglytuff,sp-def,50,0
gs,wigglytuff,speed,45,0
gs,zubat,hp,40,0
gs,zubat,attack,45,0
gs,zubat,defense,35,0
gs,zubat,sp-atk,30,0
gs,zubat,sp-def,40,0
gs,zubat,speed,55,0
gs,golbat,hp,75,0
gs,golbat,attack,80,0
gs,golbat,defense,70,0
gs,golbat,sp-atk,65,0
gs,golbat,sp-def,75,0
gs,golbat,speed,90,0
gs,oddish,hp,45,0
gs,oddish,attack,50,0
gs,oddish,defense,55,0
gs,oddish,sp-atk,75,0
gs,oddish,sp-def,65,0
gs,oddish,speed,30,0
gs,gloom,hp,60,0
gs,gloom,attack,65,0
gs,gloom,defense,70,0
gs,gloom,sp-atk,85,0
gs,gloom,sp-def,75,0
gs,gloom,speed,40,0
gs,vileplume,hp,75,0
gs,vileplume,attack,80,0
gs,vileplume,defense,85,0
gs,vileplume,sp-atk,100,0
gs,vileplume,sp-def,90,0
gs,vileplume,speed,50,0
gs,paras,hp,35,0
gs,paras,attack,70,0
gs,paras,defense,55,0
gs,paras,sp-atk,45,0
gs,paras,sp-def,55,0
gs,paras,speed,25,0
gs,parasect,hp,60,0
gs,parasect,attack,95,0
gs,parasect,defense,80,0
gs,parasect,sp-atk,60,0
gs,parasect,sp-def,80,0
gs,parasect,speed,30,0
gs,venonat,hp,60,0
gs,venonat,attack,55,0
gs,venonat,defense,50,0
gs,venonat,sp-atk,40,0
gs,venonat,sp-def,55,0
gs,venonat,speed,45,0
gs,venomoth,hp,70,0
gs,venomoth,attack,65,0
gs,venomoth,defense,60,0
gs,venomoth,sp-atk,90,0
gs,venomoth,sp-def,75,0
gs,venomoth,speed,90,0
gs,diglett,hp,10,0
gs,diglett,attack,55,0
gs,diglett,defense,25,0
gs,diglett,sp-atk,35,0
gs,diglett,sp-def,45,0
gs,diglett,speed,95,0
gs,dugtrio,hp,35,0
gs,dugtrio,attack,80,0
gs,dugtrio,defense,50,0
gs,dugtrio,sp-atk,50,0
gs,dugtrio,sp-def,70,0
gs,dugtrio,speed,120,0
gs,meowth,hp,40,0
gs,meowth,attack,45,0
gs,meowth,defense,35,0
gs,meowth,sp-atk,40,0
gs,meowth,sp-def,40,0
gs,meowth,speed,90,0
gs,persian,hp,65,0
gs,persian,attack,70,0
gs,persian,defense,60,0
gs,persian,sp-atk,65,0
gs,persian,sp-def,65,0
gs,persian,speed,115,0
gs,psyduck,hp,50,0
gs,psyduck,attack,52,0
gs,psyduck,defense,48,0
gs,psyduck,sp-atk,65,0
gs,psyduck,sp-def,50,0
gs,psyduck,speed,55,0
gs,golduck,hp,80,0
gs,golduck,attack,82,0
gs,golduck,defense,78,0
gs,golduck,sp-atk,95,0
gs,golduck,sp-def,80,0
gs,golduck,speed,85,0
gs,mankey,hp,40,0
gs,mankey,attack,80,0
gs,mankey,defense,35,0
gs,mankey,sp-atk,35,0
gs,mankey,sp-def,45,0
gs,mankey,speed,70,0
gs,primeape,hp,65,0
gs,primeape,attack,105,0
gs,primeape,defense,60,0
gs,primeape,sp-atk,60,0
gs,primeape,sp-def,70,0
gs,primeape,speed,95,0
gs,growlithe,hp,55,0
gs,growlithe,attack,70,0
gs,growlithe,defense,45,0
gs,growlithe,sp-atk,70,0
gs,growlithe,sp-def,50,0
gs,growlithe,speed,60,0
gs,arcanine,hp,90,0
gs,arcanine,attack,110,0
gs,arcanine,defense,80,0
gs,arcanine,sp-atk,100,0
gs,arcanine,sp-def,80,0
gs,arcanine,speed,95,0
gs,poliwag,hp,40,0
gs,poliwag,attack,50,0
gs,poliwag,defense,40,0
gs,poliwag,sp-atk,40,0
gs,poliwag,sp-def,40,0
gs,poliwag,speed,90,0
gs,poliwhirl,hp,65,0
gs,poliwhirl,attack,65,0
gs,poliwhirl,defense,65,0
gs,poliwhirl,sp-atk,50,0
gs,poliwhirl,sp-def,50,0
gs,poliwhirl,speed,90,0
gs,poliwrath,hp,90,0
gs,poliwrath,attack,85,0
gs,poliwrath,defense,95,0
gs,poliwrath,sp-atk,70,0
gs,poliwrath,sp-def,90,0
gs,poliwrath,speed,70,0
gs,abra,hp,25,0
gs,abra,attack,20,0
gs,abra,defense,15,0
gs,abra,sp-atk,105,0
gs,abra,sp-def,55,0
gs,abra,speed,90,0
gs,kadabra,hp,40,0
gs,kadabra,attack,35,0
gs,kadabra,defense,30,0
gs,kadabra,sp-atk,120,0
gs,kadabra,sp-def,70,0
gs,kadabra,speed,105,0
gs,alakazam,hp,55,0
gs,alakazam,attack,50,0
gs,alakazam,defense,45,0
gs,alakazam,sp-atk,135,0
gs,alakazam,sp-def,85,0
gs,alakazam,speed,120,0
gs,machop,hp,70,0
gs,machop,attack,80,0
gs,machop,defense,50,0
gs,machop,sp-atk,35,0
gs,machop,sp-def,35,0
gs,machop,speed,35,0
gs,machoke,hp,80,0
gs,machoke,attack,100,0
gs,machoke,defense,70,0
gs,machoke,sp-atk,50,0
gs,machoke,sp-def,60,0
gs,machoke,speed,45,0
gs,machamp,hp,90,0
gs,machamp,attack,130,0
gs,machamp,defense,80,0
gs,machamp,sp-atk,65,0
gs,machamp,sp-def,85,0
gs,machamp,speed,55,0
gs,bellsprout,hp,50,0
gs,bellsprout,attack,75,0
gs,bellsprout,defense,35,0
gs,bellsprout,sp-atk,70,0
gs,bellsprout,sp-def,30,0
gs,bellsprout,speed,40,0
gs,weepinbell,hp,65,0
gs,weepinbell,attack,90,0
gs,weepinbell,defense,50,0
gs,weepinbell,sp-atk,85,0
gs,weepinbell,sp-def,45,0
gs,weepinbell,speed,55,0
gs,victreebel,hp,80,0
gs,victreebel,attack,105,0
gs,victreebel,defense,65,0
gs,victreebel,sp-atk,100,0
