game_group_identifier,move_identifier,language_identifier,name
rb,sludge,fr,DETRITUS
rb,sludge,it,FANGO
rb,sludge,de,SCHLAMMBAD
rb,sludge,es,RESIDUOS
rb,smog,jp-kana,スモッグ
rb,smog,en,SMOG
rb,smog,fr,PUREDPOIS
rb,smog,it,SMOG
rb,smog,de,SMOG
rb,smog,es,POLUCIÓN
rb,smokescreen,jp-kana,えんまく
rb,smokescreen,en,SMOKESCREEN
rb,smokescreen,fr,BROUILLARD
rb,smokescreen,it,MURO DI FUMO
rb,smokescreen,de,RAUCHWOLKE
rb,smokescreen,es,PANTALLAHUMO
rb,soft-boiled,jp-kana,タマゴうみ
rb,soft-boiled,en,SOFTBOILED
rb,soft-boiled,fr,E-COQUE
rb,soft-boiled,it,COVAUOVA
rb,soft-boiled,de,WEICHEI
rb,soft-boiled,es,AMORTIGUADOR
rb,solar-beam,jp-kana,ソーラービーム
rb,solar-beam,en,SOLARBEAM
rb,solar-beam,fr,LANCE-SOLEIL
rb,solar-beam,it,SOLARRAGGIO
rb,solar-beam,de,SOLARSTRAHL
rb,solar-beam,es,RAYO SOLAR
rb,sonic-boom,jp-kana,ソニックブーム
rb,sonic-boom,en,SONICBOOM
rb,sonic-boom,fr,SONICBOOM
rb,sonic-boom,it,SONICBOOM
rb,sonic-boom,de,ULTRASCHALL
rb,sonic-boom,es,BOMBA SÓNICA
rb,spike-cannon,jp-kana,とげキャノン
rb,spike-cannon,en,SPIKE CANNON
rb,spike-cannon,fr,PICANON
rb,spike-cannon,it,SPARALANCE
rb,spike-cannon,de,DORNKANONE
rb,spike-cannon,es,CLAVO CAñÓN
rb,splash,jp-kana,はねる
rb,splash,en,SPLASH
rb,splash,fr,TREMPETTE
rb,splash,it,SPLASH
rb,splash,de,PLATSCHER
rb,splash,es,SALPICADURA
rb,spore,jp-kana,キノコのほうし
rb,spore,en,SPORE
rb,spore,fr,SPORE
rb,spore,it,SPORA
rb,spore,de,PILZSPORE
rb,spore,es,ESPORA
rb,stomp,jp-kana,ふみつけ
rb,stomp,en,STOMP
rb,stomp,fr,ECRASEMENT
rb,stomp,it,PESTONE
rb,stomp,de,STAMPFER
rb,stomp,es,PISOTÓN
rb,strength,jp-kana,かいりき
rb,strength,en,STRENGTH
rb,strength,fr,FORCE
rb,strength,it,FORZA
rb,strength,de,STÄRKE
rb,strength,es,FUERZA
rb,string-shot,jp-kana,いとをはく
rb,string-shot,en,STRING SHOT
rb,string-shot,fr,SECRETION
rb,string-shot,it,MILLEBAVE
rb,string-shot,de,FADENSCHUSS
rb,string-shot,es,DISP. DEMORA
rb,struggle,jp-kana,わるあがき
rb,struggle,en,STRUGGLE
rb,struggle,fr,LUTTE
rb,struggle,it,SCONTRO
rb,struggle,de,VERZWEIFLER
rb,struggle,es,COMBATE
rb,stun-spore,jp-kana,しびれごな
rb,stun-spore,en,STUN SPORE
rb,stun-spore,fr,PARA-SPORE
rb,stun-spore,it,PARALIZZANTE
rb,stun-spore,de,STACHELSPORE
rb,stun-spore,es,PARALIZADOR
rb,submission,jp-kana,じごくぐるま　
rb,submission,en,SUBMISSION
rb,submission,fr,SACRIFICE
rb,submission,it,SOTTOMISS.
rb,submission,de,ÜBERROLLER
rb,submission,es,SUMISIÓN
rb,substitute,jp-kana,みがわり
rb,substitute,en,SUBSTITUTE
rb,substitute,fr,CLONAGE
rb,substitute,it,SOSTITUTO
rb,substitute,de,DELEGATOR
rb,substitute,es,SUSTITUTO
rb,super-fang,jp-kana,いかりのまえば
rb,super-fang,en,SUPER FANG
rb,super-fang,fr,CROC FATAL
rb,super-fang,it,SUPERZANNA
rb,super-fang,de,SUPERZAHN
rb,super-fang,es,SUPER DIENTE
rb,supersonic,jp-kana,ちょうおんぱ
rb,supersonic,en,SUPERSONIC
rb,supersonic,fr,ULTRASON
rb,supersonic,it,SUPERSUONO
rb,supersonic,de,SUPERSCHALL
rb,supersonic,es,SUPERSÓNICO
rb,surf,jp-kana,なみのり
rb,surf,en,SURF
rb,surf,fr,SURF
rb,surf,it,SURF
rb,surf,de,SURFER
rb,surf,es,SURF
rb,swift,jp-kana,スピードスター
rb,swift,en,SWIFT
rb,swift,fr,METEORES
rb,swift,it,COMETE
rb,swift,de,STERNSCHAUER
rb,swift,es,RAPIDEZ
rb,swords-dance,jp-kana,つるぎのまい
rb,swords-dance,en,SWORDS DANCE
rb,swords-dance,fr,DANSE-LAMES
rb,swords-dance,it,DANZA-SPADA
rb,swords-dance,de,SCHWERTTANZ
rb,swords-dance,es,DANZA-ESPADA
rb,tackle,jp-kana,たいあたり
rb,tackle,en,TACKLE
rb,tackle,fr,CHARGE
rb,tackle,it,AZIONE
rb,tackle,de,TACKLE
rb,tackle,es,PLACAJE
rb,tail-whip,jp-kana,しっぽをふる
rb,tail-whip,en,TAIL WHIP
rb,tail-whip,fr,MIMI-QUEUE
rb,tail-whip,it,COLPO-CODA
rb,tail-whip,de,RUTENSCHLAG
rb,tail-whip,es,LÁTIGO
rb,take-down,jp-kana,とっしん
rb,take-down,en,TAKE DOWN
rb,take-down,fr,BELIER
rb,take-down,it,RIDUTTORE
rb,take-down,de,BODYCHECK
rb,take-down,es,DERRIBO
rb,teleport,jp-kana,テレポート
rb,teleport,en,TELEPORT
rb,teleport,fr,TELEPORT
rb,teleport,it,TELETRASPOR.
rb,teleport,de,TELEPORT
rb,teleport,es,TELETRANSP.
rb,thrash,jp-kana,あばれる
rb,thrash,en,THRASH
rb,thrash,fr,MANIA
rb,thrash,it,COLPO
rb,thrash,de,FUCHTLER
rb,thrash,es,GOLPE
rb,thunder,jp-kana,かみなり
rb,thunder,en,THUNDER
rb,thunder,fr,FATAL-FOUDRE
rb,thunder,it,TUONO
rb,thunder,de,DONNER
rb,thunder,es,TRUENO
rb,thunder-punch,jp-kana,かみなりパンチ
rb,thunder-punch,en,THUNDERPUNCH
rb,thunder-punch,fr,POING-ECLAIR
rb,thunder-punch,it,TUONOPUGNO
rb,thunder-punch,de,DONNERSCHLAG
rb,thunder-punch,es,PUñO-TRUENO
rb,thunder-shock,jp-kana,でんきショック
rb,thunder-shock,en,THUNDERSHOCK
rb,thunder-shock,fr,ECLAIR
rb,thunder-shock,it,TUONOSHOCK
rb,thunder-shock,de,DONNERSCHOCK
rb,thunder-shock,es,IMPACTRUENO
rb,thunder-wave,jp-kana,でんじは
rb,thunder-wave,en,THUNDER WAVE
rb,thunder-wave,fr,CAGE-ECLAIR
rb,thunder-wave,it,TUONONDA
rb,thunder-wave,de,DONNERWELLE
rb,thunder-wave,es,ONDA TRUENO
rb,thunderbolt,jp-kana,１０まんボルト
rb,thunderbolt,en,THUNDERBOLT
rb,thunderbolt,fr,TONNERRE
rb,thunderbolt,it,FULMINE
rb,thunderbolt,de,DONNERBLITZ
rb,thunderbolt,es,RAYO
rb,toxic,jp-kana,どくどく
rb,toxic,en,TOXIC
rb,toxic,fr,TOXIK
rb,toxic,it,TOSSINA
rb,toxic,de,TOXIN
rb,toxic,es,TÓXICO
rb,transform,jp-kana,へんしん
rb,transform,en,TRANSFORM
rb,transform,fr,MORPHING
rb,transform,it,TRASFORMAZ.
rb,transform,de,WANDLER
rb,transform,es,TRANSFORM.
rb,tri-attack,jp-kana,トライアタック
rb,tri-attack,en,TRI ATTACK
rb,tri-attack,fr,TRIPLATTAQUE
rb,tri-attack,it,TRIPLETTA
rb,tri-attack,de,TRIPLETTE
rb,tri-attack,es,TRI-ATAQUE
rb,twineedle,jp-kana,ダブルニードル
rb,twineedle,en,TWINEEDLE
rb,twineedle,fr,DOUBLE-DARD
rb,twineedle,it,DOPPIO AGO
rb,twineedle,de,DUONADEL
rb,twineedle,es,DOBLEATAQUE
rb,vine-whip,jp-kana,つるのムチ
rb,vine-whip,en,VINE WHIP
rb,vine-whip,fr,FOUET LIANES
rb,vine-whip,it,FRUSTATA
rb,vine-whip,de,RANKENHIEB
rb,vine-whip,es,LÁTIGO CEPA
rb,vise-grip,jp-kana,はさむ
rb,vise-grip,en,VICEGRIP
rb,vise-grip,fr,FORCE POIGNE
rb,vise-grip,it,PRESA
rb,vise-grip,de,KLAMMER
rb,vise-grip,es,AGARRE
rb,water-gun,jp-kana,みずでっぽう
rb,water-gun,en,WATER GUN
rb,water-gun,fr,PISTOLET A O
rb,water-gun,it,PISTOLACQUA
rb,water-gun,de,AQUAKNARRE
rb,water-gun,es,PISTOLA AGUA
rb,waterfall,jp-kana,たきのぼり
rb,waterfall,en,WATERFALL
rb,waterfall,fr,CASCADE
rb,waterfall,it,CASCATA
rb,waterfall,de,KASKADE
rb,waterfall,es,CASCADA
rb,whirlwind,jp-kana,ふきとばし
rb,whirlwind,en,WHIRLWIND
rb,whirlwind,fr,CYCLONE
rb,whirlwind,it,TURBINE
rb,whirlwind,de,WIRBELWIND
rb,whirlwind,es,REMOLINO
rb,wing-attack,jp-kana,つばさでうつ
rb,wing-attack,en,WING ATTACK
rb,wing-attack,fr,CRU-AILE
rb,wing-attack,it,ATT. D’ALA
rb,wing-attack,de,FLÜGELSCHLAG
rb,wing-attack,es,ATAQUE-ALA
rb,withdraw,jp-kana,からにこもる
rb,withdraw,en,WITHDRAW
rb,withdraw,fr,REPLI
rb,withdraw,it,RITIRATA
rb,withdraw,de,PANZERSCHUTZ
rb,withdraw,es,REFUGIO
rb,wrap,jp-kana,まきつく
rb,wrap,en,WRAP
rb,wrap,fr,LIGOTAGE
rb,wrap,it,AVVOLGIBOTTA
rb,wrap,de,WICKEL
rb,wrap,es,REPETICIÓN
y,absorb,jp-kana,すいとる
y,absorb,en,ABSORB
y,absorb,fr,VOL-VIE
y,absorb,it,ASSORBIMENTO
y,absorb,de,ABSORBER
y,absorb,es,ABSORBER
y,acid,jp-kana,ようかいえき
y,acid,en,ACID
y,acid,fr,ACIDE
y,acid,it,ACIDO
y,acid,de,SÄURE
y,acid,es,ÁCIDO
y,acid-armor,jp-kana,とける
y,acid-armor,en,ACID ARMOR
y,acid-armor,fr,ACIDARMURE
y,acid-armor,it,SCUDO ACIDO
y,acid-armor,de,SÄUREPANZER
y,acid-armor,es,ARMAD. ÁCIDA
y,agility,jp-kana,こうそくいどう
y,agility,en,AGILITY
y,agility,fr,HATE
y,agility,it,AGILITÀ
y,agility,de,AGILITÄT
y,agility,es,AGILIDAD
y,amnesia,jp-kana,ドわすれ
y,amnesia,en,AMNESIA
y,amnesia,fr,AMNESIE
y,amnesia,it,AMNESIA
y,amnesia,de,AMNESIE
y,amnesia,es,AMNESIA
y,aurora-beam,jp-kana,オーロラビーム
y,aurora-beam,en,AURORA BEAM
y,aurora-beam,fr,ONDE BOREALE
y,aurora-beam,it,RAGGIAURORA
y,aurora-beam,de,AURORASTRAHL
y,aurora-beam,es,RAYO AURORA
y,barrage,jp-kana,たまなげ
y,barrage,en,BARRAGE
y,barrage,fr,PILONNAGE
y,barrage,it,ATT. PIOGGIA
y,barrage,de,STAKKATO
y,barrage,es,PRESA
y,barrier,jp-kana,バリアー
y,barrier,en,BARRIER
y,barrier,fr,BOUCLIER
y,barrier,it,BARRIERA
y,barrier,de,BARRIERE
y,barrier,es,BARRERA
y,bide,jp-kana,がまん
y,bide,en,BIDE
y,bide,fr,PATIENCE
y,bide,it,PAZIENZA
y,bide,de,GEDULD
y,bide,es,VENGANZA
y,bind,jp-kana,しめつける
y,bind,en,BIND
y,bind,fr,ETREINTE
y,bind,it,LEGATUTTO
y,bind,de,KLAMMERGRIFF
y,bind,es,ATADURA
y,bite,jp-kana,かみつく
y,bite,en,BITE
y,bite,fr,MORSURE
y,bite,it,MORSO
y,bite,de,BISS
y,bite,es,MORDISCO
y,blizzard,jp-kana,ふぶき
y,blizzard,en,BLIZZARD
y,blizzard,fr,BLIZZARD
y,blizzard,it,BORA
y,blizzard,de,BLIZZARD
y,blizzard,es,VENTISCA
y,body-slam,jp-kana,のしかかり
y,body-slam,en,BODY SLAM
y,body-slam,fr,PLAQUAGE
y,body-slam,it,BODY SLAM
y,body-slam,de,BODYSLAM
y,body-slam,es,GOLPE CUERPO
y,bone-club,jp-kana,ホネこんぼう
y,bone-club,en,BONE CLUB
y,bone-club,fr,MASSD’OS
y,bone-club,it,OSSOCLAVA
y,bone-club,de,KNOCHENKEULE
y,bone-club,es,HUESO PALO
y,bonemerang,jp-kana,ホネブーメラン
y,bonemerang,en,BONEMERANG
y,bonemerang,fr,OSMERANG
y,bonemerang,it,OSSOMERANG
y,bonemerang,de,KNOCHMERANG
y,bonemerang,es,HUESOMERANG
y,bubble,jp-kana,あわ
y,bubble,en,BUBBLE
y,bubble,fr,ECUME
y,bubble,it,BOLLA
y,bubble,de,BLUBBER
y,bubble,es,BURBUJA
y,bubble-beam,jp-kana,バブルこうせん
y,bubble-beam,en,BUBBLEBEAM
y,bubble-beam,fr,BULLES D’O
y,bubble-beam,it,BOLLARAGGIO
y,bubble-beam,de,BLUBBSTRAHL
y,bubble-beam,es,RAYO BURBUJA
y,clamp,jp-kana,からではさむ
y,clamp,en,CLAMP
y,clamp,fr,CLAQUOIR
y,clamp,it,TENAGLIA
y,clamp,de,SCHNAPPER
y,clamp,es,TENAZA
y,comet-punch,jp-kana,れんぞくパンチ
y,comet-punch,en,COMET PUNCH
y,comet-punch,fr,POING COMETE
y,comet-punch,it,COMETAPUGNO
y,comet-punch,de,KOMETENHIEB
y,comet-punch,es,PUñO COMETA
y,confuse-ray,jp-kana,あやしいひかり
y,confuse-ray,en,CONFUSE RAY
y,confuse-ray,fr,ONDE FOLIE
y,confuse-ray,it,STORDIRAGGIO
y,confuse-ray,de,KONFUSTRAHL
y,confuse-ray,es,RAYO CONFUSO
y,confusion,jp-kana,ねんりき
y,confusion,en,CONFUSION
y,confusion,fr,CHOC MENTAL
y,confusion,it,CONFUSIONE
y,confusion,de,KONFUSION
y,confusion,es,CONFUSIÓN
y,constrict,jp-kana,からみつく
y,constrict,en,CONSTRICT
y,constrict,fr,CONSTRICTION
y,constrict,it,LIMITAZIONE
y,constrict,de,UMKLAMMERUNG
y,constrict,es,RESTRICCIÓN
y,conversion,jp-kana,テクスチャー
y,conversion,en,CONVERSION
y,conversion,fr,ADAPTATION
y,conversion,it,CONVERSIONE
y,conversion,de,UMWANDLUNG
y,conversion,es,CONVERSIÓN
y,counter,jp-kana,カウンター
y,counter,en,COUNTER
y,counter,fr,RIPOSTE
y,counter,it,CONTATORE
y,counter,de,KONTER
y,counter,es,CONTADOR
y,crabhammer,jp-kana,クラブハンマー
y,crabhammer,en,CRABHAMMER
y,crabhammer,fr,PINCE-MASSE
y,crabhammer,it,MARTELLATA
y,crabhammer,de,KRABBHAMMER
y,crabhammer,es,MARTILLAZO
y,cut,jp-kana,いあいぎり
y,cut,en,CUT
y,cut,fr,COUPE
y,cut,it,TAGLIO
y,cut,de,ZERSCHNEIDER
y,cut,es,CORTE
y,defense-curl,jp-kana,まるくなる
y,defense-curl,en,DEFENSE CURL
y,defense-curl,fr,BOUL’ARMURE
y,defense-curl,it,RICCIOLSCUDO
y,defense-curl,de,EINIGLER
y,defense-curl,es,RIZO DEFENSA
y,dig,jp-kana,あなをほる
y,dig,en,DIG
y,dig,fr,TUNNEL
y,dig,it,FOSSA
y,dig,de,SCHAUFLER
y,dig,es,EXCAVAR
y,disable,jp-kana,かなしばり
y,disable,en,DISABLE
y,disable,fr,ENTRAVE
y,disable,it,INIBITORE
y,disable,de,AUSSETZER
y,disable,es,ANULACIÓN
y,dizzy-punch,jp-kana,ピヨピヨパンチ
y,dizzy-punch,en,DIZZY PUNCH
y,dizzy-punch,fr,UPPERCUT
y,dizzy-punch,it,STORDIPUGNO
y,dizzy-punch,de,IRRSCHLAG
y,dizzy-punch,es,PUñO-MAREO
y,double-edge,jp-kana,すてみタックル
y,double-edge,en,DOUBLE-EDGE
y,double-edge,fr,DAMOCLES
y,double-edge,it,SDOPPIATORE
y,double-edge,de,RISIKOTACKLE
y,double-edge,es,DOBLE FILO
y,double-kick,jp-kana,にどげり
y,double-kick,en,DOUBLE KICK
y,double-kick,fr,DOUBLE PIED
y,double-kick,it,DOPPIOCALCIO
y,double-kick,de,DOPPELKICK
y,double-kick,es,DOBLE PATADA
y,double-slap,jp-kana,おうふくビンタ
y,double-slap,en,DOUBLESLAP
y,double-slap,fr,TORGNOLES
y,double-slap,it,DOPPIASBERLA
y,double-slap,de,DUPLEXHIEB
y,double-slap,es,DOBLEBOFETÓN
y,double-team,jp-kana,かげぶんしん
y,double-team,en,DOUBLE TEAM
y,double-team,fr,REFLET
y,double-team,it,DOPPIOTEAM
y,double-team,de,DOPPELTEAM
y,double-team,es,DOBLE EQUIPO
y,dragon-rage,jp-kana,りゅうのいかり
y,dragon-rage,en,DRAGON RAGE
y,dragon-rage,fr,DRACO-RAGE
y,dragon-rage,it,IRA DI DRAGO
y,dragon-rage,de,DRACHENWUT
y,dragon-rage,es,FURIA DRAGÓN
y,dream-eater,jp-kana,ゆめくい
y,dream-eater,en,DREAM EATER
y,dream-eater,fr,DEVOREVE
y,dream-eater,it,MANGIASOGNI
y,dream-eater,de,TRAUMFRESSER
y,dream-eater,es,COME SUEñOS
y,drill-peck,jp-kana,ドリルくちばし
y,drill-peck,en,DRILL PECK
y,drill-peck,fr,BEC VRILLE
y,drill-peck,it,PERFORBECCO
y,drill-peck,de,BOHRSCHNABEL
y,drill-peck,es,PICO TALADRO
y,earthquake,jp-kana,じしん
y,earthquake,en,EARTHQUAKE
y,earthquake,fr,SEISME
y,earthquake,it,TERREMOTO
y,earthquake,de,ERDBEBEN
y,earthquake,es,TERREMOTO
y,egg-bomb,jp-kana,タマゴばくだん
y,egg-bomb,en,EGG BOMB
y,egg-bomb,fr,BOMB’OEUF
y,egg-bomb,it,UOVOBOMBA
y,egg-bomb,de,EIERBOMBE
y,egg-bomb,es,BOMBA HUEVO
y,ember,jp-kana,ひのこ
y,ember,en,EMBER
y,ember,fr,FLAMMECHE
y,ember,it,BRACIERE
y,ember,de,GLUT
y,ember,es,ASCUAS
y,explosion,jp-kana,だいばくはつ
y,explosion,en,EXPLOSION
y,explosion,fr,EXPLOSION
y,explosion,it,ESPLOSIONE
y,explosion,de,EXPLOSION
y,explosion,es,EXPLOSIÓN
y,fire-blast,jp-kana,だいもんじ
y,fire-blast,en,FIRE BLAST
y,fire-blast,fr,DEFLAGRATION
y,fire-blast,it,FUOCOBOMBA
y,fire-blast,de,FEUERSTURM
y,fire-blast,es,LLAMARADA
y,fire-punch,jp-kana,ほのおのパンチ
y,fire-punch,en,FIRE PUNCH
y,fire-punch,fr,POING DE FEU
y,fire-punch,it,FUOCOPUGNO
y,fire-punch,de,FEUERSCHLAG
y,fire-punch,es,PUñO FUEGO
y,fire-spin,jp-kana,ほのおのうず
y,fire-spin,en,FIRE SPIN
y,fire-spin,fr,DANSEFLAMME
y,fire-spin,it,TURBOFUOCO
y,fire-spin,de,FEUERWIRBEL
y,fire-spin,es,GIRO FUEGO
y,fissure,jp-kana,じわれ
y,fissure,en,FISSURE
y,fissure,fr,ABIME
y,fissure,it,ABISSO
y,fissure,de,GEOFISSUR
y,fissure,es,FISURA
y,flamethrower,jp-kana,かえんほうしゃ
y,flamethrower,en,FLAMETHROWER
y,flamethrower,fr,LANCE-FLAMME
y,flamethrower,it,LANCIAFIAMME
y,flamethrower,de,FLAMMENWURF
y,flamethrower,es,LANZALLAMAS
y,flash,jp-kana,フラッシュ
y,flash,en,FLASH
y,flash,fr,FLASH
y,flash,it,FLASH
y,flash,de,BLITZ
y,flash,es,DESTELLO
y,fly,jp-kana,そらをとぶ
y,fly,en,FLY
y,fly,fr,VOL
y,fly,it,VOLO
y,fly,de,FLIEGEN
y,fly,es,VUELO
y,focus-energy,jp-kana,きあいだめ
y,focus-energy,en,FOCUS ENERGY
y,focus-energy,fr,PUISSANCE
y,focus-energy,it,ENERGY CONC.
y,focus-energy,de,ENERGIEFOKUS
y,focus-energy,es,FOCO ENERGÍA
y,fury-attack,jp-kana,みだれづき
y,fury-attack,en,FURY ATTACK
y,fury-attack,fr,FURIE
y,fury-attack,it,FURIA
y,fury-attack,de,FURIENSCHLAG
y,fury-attack,es,ATAQUE FURIA
y,fury-swipes,jp-kana,みだれひっかき
y,fury-swipes,en,FURY SWIPES
y,fury-swipes,fr,COMBO-GRIFFE
y,fury-swipes,it,SFURIATE
y,fury-swipes,de,KRATZFURIE
y,fury-swipes,es,GOLPES FURIA
y,glare,jp-kana,へびにらみ
y,glare,en,GLARE
y,glare,fr,INTIMIDATION
y,glare,it,BAGLIORE
y,glare,de,GIFTBLICK
y,glare,es,DESLUMBRAR
y,growl,jp-kana,なきごえ
y,growl,en,GROWL
y,growl,fr,RUGISSEMENT
y,growl,it,RUGGITO
y,growl,de,HEULER
y,growl,es,GRUñIDO
y,growth,jp-kana,せいちょう
y,growth,en,GROWTH
y,growth,fr,CROISSANCE
y,growth,it,CRESCITA
y,growth,de,WACHSTUM
y,growth,es,DESARROLLO
y,guillotine,jp-kana,ハサミギロチン
y,guillotine,en,GUILLOTINE
y,guillotine,fr,GUILLOTINE
y,guillotine,it,GHIGLIOTTINA
y,guillotine,de,GUILLOTINE
y,guillotine,es,GUILLOTINA
y,gust,jp-kana,かぜおこし
y,gust,en,GUST
y,gust,fr,TORNADE
y,gust,it,RAFFICA
y,gust,de,WINDSTOSS
y,gust,es,TORNADO
y,harden,jp-kana,かたくなる
y,harden,en,HARDEN
y,harden,fr,ARMURE
y,harden,it,RAFFORZATORE
y,harden,de,HÄRTNER
y,harden,es,FORTALEZA
y,haze,jp-kana,くろいきり
y,haze,en,HAZE
y,haze,fr,BUEE NOIRE
y,haze,it,NUBE
y,haze,de,DUNKELNEBEL
y,haze,es,NIEBLA
y,headbutt,jp-kana,ずつき
y,headbutt,en,HEADBUTT
y,headbutt,fr,COUP D’BOULE
y,headbutt,it,BOTTINTESTA
y,headbutt,de,KOPFNUSS
y,headbutt,es,GOLPE CABEZA
y,high-jump-kick,jp-kana,とびひざげり
y,high-jump-kick,en,HI JUMP KICK
y,high-jump-kick,fr,PIED VOLTIGE
y,high-jump-kick,it,CALCINVOLO
y,high-jump-kick,de,TURMKICK
y,high-jump-kick,es,PATADA S.ALTA
y,horn-attack,jp-kana,つのでつく
y,horn-attack,en,HORN ATTACK
y,horn-attack,fr,KOUD’KORNE
y,horn-attack,it,INCORNATA
y,horn-attack,de,HORNATTACKE
y,horn-attack,es,CORNADA
y,horn-drill,jp-kana,つのドリル
y,horn-drill,en,HORN DRILL
y,horn-drill,fr,EMPAL’KORNE
y,horn-drill,it,PERFORCORNO
y,horn-drill,de,HORNBOHRER
y,horn-drill,es,PERFORADOR
y,hydro-pump,jp-kana,ハイドロポンプ
y,hydro-pump,en,HYDRO PUMP
y,hydro-pump,fr,HYDROCANON
y,hydro-pump,it,IDROPOMPA
y,hydro-pump,de,HYDROPUMPE
y,hydro-pump,es,HIDRO BOMBA
y,hyper-beam,jp-kana,はかいこうせん
y,hyper-beam,en,HYPER BEAM
y,hyper-beam,fr,ULTRALASER
y,hyper-beam,it,IPER-RAGGIO
y,hyper-beam,de,HYPERSTRAHL
y,hyper-beam,es,HÍPER RAYO
y,hyper-fang,jp-kana,ひっさつまえば
y,hyper-fang,en,HYPER FANG
y,hyper-fang,fr,CROC DE MORT
y,hyper-fang,it,IPERZANNA
y,hyper-fang,de,HYPERZAHN
y,hyper-fang,es,HIP.COLMILLO
y,hypnosis,jp-kana,さいみんじゅつ
y,hypnosis,en,HYPNOSIS
y,hypnosis,fr,HYPNOSE
y,hypnosis,it,IPNOSI
y,hypnosis,de,HYPNOSE
y,hypnosis,es,HIPNOSIS
y,ice-beam,jp-kana,れいとうビーム
y,ice-beam,en,ICE BEAM
y,ice-beam,fr,LASER GLACE
y,ice-beam,it,GELORAGGIO
y,ice-beam,de,EISSTRAHL
y,ice-beam,es,RAYO HIELO
y,ice-punch,jp-kana,れいとうパンチ
y,ice-punch,en,ICE PUNCH
y,ice-punch,fr,POINGLACE
y,ice-punch,it,GELOPUGNO
y,ice-punch,de,EISHIEB
y,ice-punch,es,PUñO HIELO
y,jump-kick,jp-kana,とびげり
y,jump-kick,en,JUMP KICK
y,jump-kick,fr,PIED SAUTE
y,jump-kick,it,CALCIO-SALTO
y,jump-kick,de,SPRUNGKICK
y,jump-kick,es,PATADA SALTO
y,karate-chop,jp-kana,からてチョップ
y,karate-chop,en,KARATE CHOP
y,karate-chop,fr,POING-KARATE
y,karate-chop,it,COLPO-KARATE
y,karate-chop,de,KARATESCHLAG
y,karate-chop,es,GOLPE KARATE
y,kinesis,jp-kana,スプーンまげ
y,kinesis,en,KINESIS
y,kinesis,fr,TELEKINESIE
y,kinesis,it,CINÈSI
y,kinesis,de,PSYKRAFT
y,kinesis,es,KINÉTICO
y,leech-life,jp-kana,きゅうけつ
y,leech-life,en,LEECH LIFE
y,leech-life,fr,VAMPIRISME
y,leech-life,it,SANGUISUGA
y,leech-life,de,BLUTSAUGER
y,leech-life,es,CHUPA VIDAS
y,leech-seed,jp-kana,やどりぎのタネ
y,leech-seed,en,LEECH SEED
y,leech-seed,fr,VAMPIGRAINE
y,leech-seed,it,PARASSISEME
y,leech-seed,de,EGELSAMEN
y,leech-seed,es,DRENADORAS
y,leer,jp-kana,にらみつける
y,leer,en,LEER
y,leer,fr,GROZ’YEUX
y,leer,it,FULMISGUARDO
y,leer,de,SILBERBLICK
y,leer,es,MALICIOSO
y,lick,jp-kana,したでなめる
y,lick,en,LICK
y,lick,fr,LECHOUILLE
y,lick,it,LECCATA
y,lick,de,SCHLECKER
y,lick,es,LENGÜETAZO
y,light-screen,jp-kana,ひかりのかべ
y,light-screen,en,LIGHT SCREEN
y,light-screen,fr,MUR LUMIERE
y,light-screen,it,SCHERMO-LUCE
y,light-screen,de,LICHTSCHILD
y,light-screen,es,PANTALLA LUZ
y,lovely-kiss,jp-kana,あくまのキッス
y,lovely-kiss,en,LOVELY KISS
y,lovely-kiss,fr,GROBISOU
y,lovely-kiss,it,DEMONBACIO
y,lovely-kiss,de,TODESKUSS
y,lovely-kiss,es,BESO AMOROSO
y,low-kick,jp-kana,けたぐり
y,low-kick,en,LOW KICK
y,low-kick,fr,BALAYAGE
y,low-kick,it,COLPO BASSO
y,low-kick,de,FUSSKICK
y,low-kick,es,PATADA BAJA
y,meditate,jp-kana,ヨガのポーズ
y,meditate,en,MEDITATE
y,meditate,fr,YOGA
y,meditate,it,MEDITAZIONE
y,meditate,de,MEDITATION
y,meditate,es,MEDITACIÓN
y,mega-drain,jp-kana,メガドレイン
y,mega-drain,en,MEGA DRAIN
y,mega-drain,fr,MEGA-SANGSUE
y,mega-drain,it,MEGASSORBIM.
y,mega-drain,de,MEGASAUGER
y,mega-drain,es,MEGA AGOTAR
y,mega-kick,jp-kana,メガトンキック
y,mega-kick,en,MEGA KICK
y,mega-kick,fr,ULTIMAWASHI
y,mega-kick,it,MEGACALCIO
y,mega-kick,de,MEGAKICK
y,mega-kick,es,MEGA PATADA
y,mega-punch,jp-kana,メガトンパンチ
y,mega-punch,en,MEGA PUNCH
y,mega-punch,fr,ULTIMAPOING
y,mega-punch,it,MEGAPUGNO
y,mega-punch,de,MEGAHIEB
y,mega-punch,es,MEGA PUñO
y,metronome,jp-kana,ゆびをふる
y,metronome,en,METRONOME
y,metronome,fr,METRONOME
y,metronome,it,METRONOMO
y,metronome,de,METRONOM
y,metronome,es,METRÓNOMO
y,mimic,jp-kana,ものまね
y,mimic,en,MIMIC
y,mimic,fr,COPIE
y,mimic,it,MIMICA
y,mimic,de,MIMIKRY
y,mimic,es,MIMÉTICO
y,minimize,jp-kana,ちいさくなる
y,minimize,en,MINIMIZE
y,minimize,fr,LILLIPUT
y,minimize,it,MINIMIZZ.
y,minimize,de,KOMPRIMATOR
