game_group_identifier,pokemon_identifier,slot,type_identifier
c,steelix,1,steel
c,steelix,2,ground
c,snubbull,1,normal
c,granbull,1,normal
c,qwilfish,1,water
c,qwilfish,2,poison
c,scizor,1,bug
c,scizor,2,steel
c,shuckle,1,bug
c,shuckle,2,rock
c,heracross,1,bug
c,heracross,2,fighting
c,sneasel,1,dark
c,sneasel,2,ice
c,teddiursa,1,normal
c,ursaring,1,normal
c,slugma,1,fire
c,magcargo,1,fire
c,magcargo,2,rock
c,swinub,1,ice
c,swinub,2,ground
c,piloswine,1,ice
c,piloswine,2,ground
c,corsola,1,water
c,corsola,2,rock
c,remoraid,1,water
c,octillery,1,water
c,delibird,1,ice
c,delibird,2,flying
c,mantine,1,water
c,mantine,2,flying
c,skarmory,1,steel
c,skarmory,2,flying
c,houndour,1,dark
c,houndour,2,fire
c,houndoom,1,dark
c,houndoom,2,fire
c,kingdra,1,water
c,kingdra,2,dragon
c,phanpy,1,ground
c,donphan,1,ground
c,porygon2,1,normal
c,stantler,1,normal
c,smeargle,1,normal
c,tyrogue,1,fighting
c,hitmontop,1,fighting
c,smoochum,1,ice
c,smoochum,2,psychic
c,elekid,1,electric
c,magby,1,fire
c,miltank,1,normal
c,blissey,1,normal
c,raikou,1,electric
c,entei,1,fire
c,suicune,1,water
c,larvitar,1,rock
c,larvitar,2,ground
c,pupitar,1,rock
c,pupitar,2,ground
c,tyranitar,1,rock
c,tyranitar,2,dark
c,lugia,1,psychic
c,lugia,2,flying
c,ho-oh,1,fire
c,ho-oh,2,flying
c,celebi,1,psychic
c,celebi,2,grass
rs,bulbasaur,1,grass
rs,bulbasaur,2,poison
rs,ivysaur,1,grass
rs,ivysaur,2,poison
rs,venusaur,1,grass
rs,venusaur,2,poison
rs,charmander,1,fire
rs,charmeleon,1,fire
rs,charizard,1,fire
rs,charizard,2,flying
rs,squirtle,1,water
rs,wartortle,1,water
rs,blastoise,1,water
rs,caterpie,1,bug
rs,metapod,1,bug
rs,butterfree,1,bug
rs,butterfree,2,flying
rs,weedle,1,bug
rs,weedle,2,poison
rs,kakuna,1,bug
rs,kakuna,2,poison
rs,beedrill,1,bug
rs,beedrill,2,poison
rs,pidgey,1,normal
rs,pidgey,2,flying
rs,pidgeotto,1,normal
rs,pidgeotto,2,flying
rs,pidgeot,1,normal
rs,pidgeot,2,flying
rs,rattata,1,normal
rs,raticate,1,normal
rs,spearow,1,normal
rs,spearow,2,flying
rs,fearow,1,normal
rs,fearow,2,flying
rs,ekans,1,poison
rs,arbok,1,poison
rs,pikachu,1,electric
rs,raichu,1,electric
rs,sandshrew,1,ground
rs,sandslash,1,ground
rs,nidoran-f,1,poison
rs,nidorina,1,poison
rs,nidoqueen,1,poison
rs,nidoqueen,2,ground
rs,nidoran-m,1,poison
rs,nidorino,1,poison
rs,nidoking,1,poison
rs,nidoking,2,ground
rs,clefairy,1,normal
rs,clefable,1,normal
rs,vulpix,1,fire
rs,ninetales,1,fire
rs,jigglypuff,1,normal
rs,wigglytuff,1,normal
rs,zubat,1,poison
rs,zubat,2,flying
rs,golbat,1,poison
rs,golbat,2,flying
rs,oddish,1,grass
rs,oddish,2,poison
rs,gloom,1,grass
rs,gloom,2,poison
rs,vileplume,1,grass
rs,vileplume,2,poison
rs,paras,1,bug
rs,paras,2,grass
rs,parasect,1,bug
rs,parasect,2,grass
rs,venonat,1,bug
rs,venonat,2,poison
rs,venomoth,1,bug
rs,venomoth,2,poison
rs,diglett,1,ground
rs,dugtrio,1,ground
rs,meowth,1,normal
rs,persian,1,normal
rs,psyduck,1,water
rs,golduck,1,water
rs,mankey,1,fighting
rs,primeape,1,fighting
rs,growlithe,1,fire
rs,arcanine,1,fire
rs,poliwag,1,water
rs,poliwhirl,1,water
rs,poliwrath,1,water
rs,poliwrath,2,fighting
rs,abra,1,psychic
rs,kadabra,1,psychic
rs,alakazam,1,psychic
rs,machop,1,fighting
rs,machoke,1,fighting
rs,machamp,1,fighting
rs,bellsprout,1,grass
rs,bellsprout,2,poison
rs,weepinbell,1,grass
rs,weepinbell,2,poison
rs,victreebel,1,grass
rs,victreebel,2,poison
rs,tentacool,1,water
rs,tentacool,2,poison
rs,tentacruel,1,water
rs,tentacruel,2,poison
rs,geodude,1,rock
rs,geodude,2,ground
rs,graveler,1,rock
rs,graveler,2,ground
rs,golem,1,rock
rs,golem,2,ground
rs,ponyta,1,fire
rs,rapidash,1,fire
rs,slowpoke,1,water
rs,slowpoke,2,psychic
rs,slowbro,1,water
rs,slowbro,2,psychic
rs,magnemite,1,electric
rs,magnemite,2,steel
rs,magneton,1,electric
rs,magneton,2,steel
rs,farfetchd,1,normal
rs,farfetchd,2,flying
rs,doduo,1,normal
rs,doduo,2,flying
rs,dodrio,1,normal
rs,dodrio,2,flying
rs,seel,1,water
rs,dewgong,1,water
rs,dewgong,2,ice
rs,grimer,1,poison
rs,muk,1,poison
rs,shellder,1,water
rs,cloyster,1,water
rs,cloyster,2,ice
rs,gastly,1,ghost
rs,gastly,2,poison
rs,haunter,1,ghost
rs,haunter,2,poison
rs,gengar,1,ghost
rs,gengar,2,poison
rs,onix,1,rock
rs,onix,2,ground
rs,drowzee,1,psychic
rs,hypno,1,psychic
rs,krabby,1,water
rs,kingler,1,water
rs,voltorb,1,electric
rs,electrode,1,electric
rs,exeggcute,1,grass
rs,exeggcute,2,psychic
rs,exeggutor,1,grass
rs,exeggutor,2,psychic
rs,cubone,1,ground
rs,marowak,1,ground
rs,hitmonlee,1,fighting
rs,hitmonchan,1,fighting
rs,lickitung,1,normal
rs,koffing,1,poison
rs,weezing,1,poison
rs,rhyhorn,1,ground
rs,rhyhorn,2,rock
rs,rhydon,1,ground
rs,rhydon,2,rock
rs,chansey,1,normal
rs,tangela,1,grass
rs,kangaskhan,1,normal
rs,horsea,1,water
rs,seadra,1,water
rs,goldeen,1,water
rs,seaking,1,water
rs,staryu,1,water
rs,starmie,1,water
rs,starmie,2,psychic
rs,mr-mime,1,psychic
rs,scyther,1,bug
rs,scyther,2,flying
rs,jynx,1,ice
rs,jynx,2,psychic
rs,electabuzz,1,electric
rs,magmar,1,fire
rs,pinsir,1,bug
rs,tauros,1,normal
rs,magikarp,1,water
rs,gyarados,1,water
rs,gyarados,2,flying
rs,lapras,1,water
rs,lapras,2,ice
rs,ditto,1,normal
rs,eevee,1,normal
rs,vaporeon,1,water
rs,jolteon,1,electric
rs,flareon,1,fire
rs,porygon,1,normal
rs,omanyte,1,rock
rs,omanyte,2,water
rs,omastar,1,rock
rs,omastar,2,water
rs,kabuto,1,rock
rs,kabuto,2,water
rs,kabutops,1,rock
rs,kabutops,2,water
rs,aerodactyl,1,rock
rs,aerodactyl,2,flying
rs,snorlax,1,normal
rs,articuno,1,ice
rs,articuno,2,flying
rs,zapdos,1,electric
rs,zapdos,2,flying
rs,moltres,1,fire
rs,moltres,2,flying
rs,dratini,1,dragon
rs,dragonair,1,dragon
rs,dragonite,1,dragon
rs,dragonite,2,flying
rs,mewtwo,1,psychic
rs,mew,1,psychic
rs,chikorita,1,grass
rs,bayleef,1,grass
rs,meganium,1,grass
rs,cyndaquil,1,fire
rs,quilava,1,fire
rs,typhlosion,1,fire
rs,totodile,1,water
rs,croconaw,1,water
rs,feraligatr,1,water
rs,sentret,1,normal
rs,furret,1,normal
rs,hoothoot,1,normal
rs,hoothoot,2,flying
rs,noctowl,1,normal
rs,noctowl,2,flying
rs,ledyba,1,bug
rs,ledyba,2,flying
rs,ledian,1,bug
rs,ledian,2,flying
rs,spinarak,1,bug
rs,spinarak,2,poison
rs,ariados,1,bug
rs,ariados,2,poison
rs,crobat,1,poison
rs,crobat,2,flying
rs,chinchou,1,water
rs,chinchou,2,electric
rs,lanturn,1,water
rs,lanturn,2,electric
rs,pichu,1,electric
rs,cleffa,1,normal
rs,igglybuff,1,normal
rs,togepi,1,normal
rs,togetic,1,normal
rs,togetic,2,flying
rs,natu,1,psychic
rs,natu,2,flying
rs,xatu,1,psychic
rs,xatu,2,flying
rs,mareep,1,electric
rs,flaaffy,1,electric
rs,ampharos,1,electric
rs,bellossom,1,grass
rs,marill,1,water
rs,azumarill,1,water
rs,sudowoodo,1,rock
rs,politoed,1,water
rs,hoppip,1,grass
rs,hoppip,2,flying
rs,skiploom,1,grass
rs,skiploom,2,flying
rs,jumpluff,1,grass
rs,jumpluff,2,flying
rs,aipom,1,normal
rs,sunkern,1,grass
rs,sunflora,1,grass
rs,yanma,1,bug
rs,yanma,2,flying
rs,wooper,1,water
rs,wooper,2,ground
rs,quagsire,1,water
rs,quagsire,2,ground
rs,espeon,1,psychic
rs,umbreon,1,dark
rs,murkrow,1,dark
rs,murkrow,2,flying
rs,slowking,1,water
rs,slowking,2,psychic
rs,misdreavus,1,ghost
rs,unown-a,1,psychic
rs,unown-b,1,psychic
rs,unown-c,1,psychic
rs,unown-d,1,psychic
rs,unown-e,1,psychic
rs,unown-f,1,psychic
rs,unown-g,1,psychic
rs,unown-h,1,psychic
rs,unown-i,1,psychic
rs,unown-j,1,psychic
rs,unown-k,1,psychic
rs,unown-l,1,psychic
rs,unown-m,1,psychic
rs,unown-n,1,psychic
rs,unown-o,1,psychic
rs,unown-p,1,psychic
rs,unown-q,1,psychic
rs,unown-r,1,psychic
rs,unown-s,1,psychic
rs,unown-t,1,psychic
rs,unown-u,1,psychic
rs,unown-v,1,psychic
rs,unown-w,1,psychic
rs,unown-x,1,psychic
rs,unown-y,1,psychic
rs,unown-z,1,psychic
rs,unown-exclamation,1,psychic
rs,unown-question,1,psychic
rs,wobbuffet,1,psychic
rs,girafarig,1,normal
rs,girafarig,2,psychic
rs,pineco,1,bug
rs,forretress,1,bug
rs,forretress,2,steel
rs,dunsparce,1,normal
rs,gligar,1,ground
rs,gligar,2,flying
rs,steelix,1,steel
rs,steelix,2,ground
rs,snubbull,1,normal
rs,granbull,1,normal
rs,qwilfish,1,water
rs,qwilfish,2,poison
rs,scizor,1,bug
rs,scizor,2,steel
rs,shuckle,1,bug
rs,shuckle,2,rock
rs,heracross,1,bug
rs,heracross,2,fighting
rs,sneasel,1,dark
rs,sneasel,2,ice
rs,teddiursa,1,normal
rs,ursaring,1,normal
rs,slugma,1,fire
rs,magcargo,1,fire
rs,magcargo,2,rock
rs,swinub,1,ice
rs,swinub,2,ground
rs,piloswine,1,ice
rs,piloswine,2,ground
rs,corsola,1,water
rs,corsola,2,rock
rs,remoraid,1,water
rs,octillery,1,water
rs,delibird,1,ice
rs,delibird,2,flying
rs,mantine,1,water
rs,mantine,2,flying
rs,skarmory,1,steel
rs,skarmory,2,flying
rs,houndour,1,dark
rs,houndour,2,fire
rs,houndoom,1,dark
rs,houndoom,2,fire
rs,kingdra,1,water
rs,kingdra,2,dragon
rs,phanpy,1,ground
rs,donphan,1,ground
rs,porygon2,1,normal
rs,stantler,1,normal
rs,smeargle,1,normal
rs,tyrogue,1,fighting
rs,hitmontop,1,fighting
rs,smoochum,1,ice
rs,smoochum,2,psychic
rs,elekid,1,electric
rs,magby,1,fire
rs,miltank,1,normal
rs,blissey,1,normal
rs,raikou,1,electric
rs,entei,1,fire
rs,suicune,1,water
rs,larvitar,1,rock
rs,larvitar,2,ground
rs,pupitar,1,rock
rs,pupitar,2,ground
rs,tyranitar,1,rock
rs,tyranitar,2,dark
rs,lugia,1,psychic
rs,lugia,2,flying
rs,ho-oh,1,fire
rs,ho-oh,2,flying
rs,celebi,1,psychic
rs,celebi,2,grass
rs,treecko,1,grass
rs,grovyle,1,grass
rs,sceptile,1,grass
rs,torchic,1,fire
rs,combusken,1,fire
rs,combusken,2,fighting
rs,blaziken,1,fire
rs,blaziken,2,fighting
rs,mudkip,1,water
rs,marshtomp,1,water
rs,marshtomp,2,ground
rs,swampert,1,water
rs,swampert,2,ground
rs,poochyena,1,dark
rs,mightyena,1,dark
rs,zigzagoon,1,normal
rs,linoone,1,normal
rs,wurmple,1,bug
rs,silcoon,1,bug
rs,beautifly,1,bug
rs,beautifly,2,flying
rs,cascoon,1,bug
rs,dustox,1,bug
rs,dustox,2,poison
rs,lotad,1,water
rs,lotad,2,grass
rs,lombre,1,water
rs,lombre,2,grass
rs,ludicolo,1,water
rs,ludicolo,2,grass
rs,seedot,1,grass
rs,nuzleaf,1,grass
rs,nuzleaf,2,dark
rs,shiftry,1,grass
rs,shiftry,2,dark
rs,taillow,1,normal
rs,taillow,2,flying
rs,swellow,1,normal
rs,swellow,2,flying
rs,wingull,1,water
rs,wingull,2,flying
rs,pelipper,1,water
rs,pelipper,2,flying
rs,ralts,1,psychic
rs,kirlia,1,psychic
rs,gardevoir,1,psychic
rs,surskit,1,bug
rs,surskit,2,water
rs,masquerain,1,bug
rs,masquerain,2,flying
rs,shroomish,1,grass
rs,breloom,1,grass
rs,breloom,2,fighting
rs,slakoth,1,normal
rs,vigoroth,1,normal
rs,slaking,1,normal
rs,nincada,1,bug
rs,nincada,2,ground
rs,ninjask,1,bug
rs,ninjask,2,flying
rs,shedinja,1,bug
rs,shedinja,2,ghost
rs,whismur,1,normal
rs,loudred,1,normal
rs,exploud,1,normal
rs,makuhita,1,fighting
rs,hariyama,1,fighting
rs,azurill,1,normal
rs,nosepass,1,rock
rs,skitty,1,normal
rs,delcatty,1,normal
rs,sableye,1,dark
rs,sableye,2,ghost
rs,mawile,1,steel
rs,aron,1,steel
rs,aron,2,rock
rs,lairon,1,steel
rs,lairon,2,rock
rs,aggron,1,steel
rs,aggron,2,rock
rs,meditite,1,fighting
rs,meditite,2,psychic
rs,medicham,1,fighting
rs,medicham,2,psychic
rs,electrike,1,electric
rs,manectric,1,electric
rs,plusle,1,electric
rs,minun,1,electric
rs,volbeat,1,bug
rs,illumise,1,bug
rs,roselia,1,grass
rs,roselia,2,poison
rs,gulpin,1,poison
rs,swalot,1,poison
rs,carvanha,1,water
rs,carvanha,2,dark
rs,sharpedo,1,water
rs,sharpedo,2,dark
rs,wailmer,1,water
rs,wailord,1,water
rs,numel,1,fire
rs,numel,2,ground
rs,camerupt,1,fire
rs,camerupt,2,ground
rs,torkoal,1,fire
rs,spoink,1,psychic
rs,grumpig,1,psychic
rs,spinda,1,normal
rs,trapinch,1,ground
rs,vibrava,1,ground
rs,vibrava,2,dragon
rs,flygon,1,ground
rs,flygon,2,dragon
rs,cacnea,1,grass
rs,cacturne,1,grass
rs,cacturne,2,dark
rs,swablu,1,normal
rs,swablu,2,flying
rs,altaria,1,dragon
rs,altaria,2,flying
rs,zangoose,1,normal
rs,seviper,1,poison
rs,lunatone,1,rock
rs,lunatone,2,psychic
rs,solrock,1,rock
rs,solrock,2,psychic
rs,barboach,1,water
rs,barboach,2,ground
rs,whiscash,1,water
rs,whiscash,2,ground
rs,corphish,1,water
rs,crawdaunt,1,water
rs,crawdaunt,2,dark
rs,baltoy,1,ground
rs,baltoy,2,psychic
rs,claydol,1,ground
rs,claydol,2,psychic
rs,lileep,1,rock
rs,lileep,2,grass
rs,cradily,1,rock
rs,cradily,2,grass
rs,anorith,1,rock
rs,anorith,2,bug
rs,armaldo,1,rock
rs,armaldo,2,bug
rs,feebas,1,water
rs,milotic,1,water
rs,castform-normal,1,normal
rs,castform-sunny-form,1,fire
rs,castform-rainy-form,1,water
rs,castform-snowy-form,1,ice
rs,kecleon,1,normal
rs,shuppet,1,ghost
rs,banette,1,ghost
rs,duskull,1,ghost
rs,dusclops,1,ghost
rs,tropius,1,grass
rs,tropius,2,flying
rs,chimecho,1,psychic
rs,absol,1,dark
rs,wynaut,1,psychic
rs,snorunt,1,ice
rs,glalie,1,ice
rs,spheal,1,ice
rs,spheal,2,water
rs,sealeo,1,ice
rs,sealeo,2,water
rs,walrein,1,ice
rs,walrein,2,water
rs,clamperl,1,water
rs,huntail,1,water
rs,gorebyss,1,water
rs,relicanth,1,water
rs,relicanth,2,rock
rs,luvdisc,1,water
rs,bagon,1,dragon
rs,shelgon,1,dragon
rs,salamence,1,dragon
rs,salamence,2,flying
rs,beldum,1,steel
rs,beldum,2,psychic
rs,metang,1,steel
rs,metang,2,psychic
rs,metagross,1,steel
rs,metagross,2,psychic
rs,regirock,1,rock
rs,regice,1,ice
rs,registeel,1,steel
rs,latias,1,dragon
rs,latias,2,psychic
rs,latios,1,dragon
rs,latios,2,psychic
rs,kyogre,1,water
rs,groudon,1,ground
rs,rayquaza,1,dragon
rs,rayquaza,2,flying
rs,jirachi,1,steel
rs,jirachi,2,psychic
rs,deoxys-normal-forme,1,psychic
frlg,bulbasaur,1,grass
frlg,bulbasaur,2,poison
frlg,ivysaur,1,grass
frlg,ivysaur,2,poison
frlg,venusaur,1,grass
frlg,venusaur,2,poison
frlg,charmander,1,fire
frlg,charmeleon,1,fire
frlg,charizard,1,fire
frlg,charizard,2,flying
frlg,squirtle,1,water
frlg,wartortle,1,water
frlg,blastoise,1,water
frlg,caterpie,1,bug
frlg,metapod,1,bug
frlg,butterfree,1,bug
frlg,butterfree,2,flying
frlg,weedle,1,bug
frlg,weedle,2,poison
frlg,kakuna,1,bug
frlg,kakuna,2,poison
frlg,beedrill,1,bug
frlg,beedrill,2,poison
frlg,pidgey,1,normal
frlg,pidgey,2,flying
frlg,pidgeotto,1,normal
frlg,pidgeotto,2,flying
frlg,pidgeot,1,normal
frlg,pidgeot,2,flying
frlg,rattata,1,normal
frlg,raticate,1,normal
frlg,spearow,1,normal
frlg,spearow,2,flying
frlg,fearow,1,normal
frlg,fearow,2,flying
frlg,ekans,1,poison
frlg,arbok,1,poison
frlg,pikachu,1,electric
frlg,raichu,1,electric
frlg,sandshrew,1,ground
frlg,sandslash,1,ground
frlg,nidoran-f,1,poison
frlg,nidorina,1,poison
frlg,nidoqueen,1,poison
frlg,nidoqueen,2,ground
frlg,nidoran-m,1,poison
frlg,nidorino,1,poison
frlg,nidoking,1,poison
frlg,nidoking,2,ground
frlg,clefairy,1,normal
frlg,clefable,1,normal
frlg,vulpix,1,fire
frlg,ninetales,1,fire
frlg,jigglypuff,1,normal
frlg,wigglytuff,1,normal
frlg,zubat,1,poison
frlg,zubat,2,flying
frlg,golbat,1,poison
frlg,golbat,2,flying
frlg,oddish,1,grass
frlg,oddish,2,poison
frlg,gloom,1,grass
frlg,gloom,2,poison
frlg,vileplume,1,grass
frlg,vileplume,2,poison
frlg,paras,1,bug
frlg,paras,2,grass
frlg,parasect,1,bug
frlg,parasect,2,grass
frlg,venonat,1,bug
frlg,venonat,2,poison
frlg,venomoth,1,bug
frlg,venomoth,2,poison
frlg,diglett,1,ground
frlg,dugtrio,1,ground
frlg,meowth,1,normal
frlg,persian,1,normal
frlg,psyduck,1,water
frlg,golduck,1,water
frlg,mankey,1,fighting
frlg,primeape,1,fighting
frlg,growlithe,1,fire
frlg,arcanine,1,fire
frlg,poliwag,1,water
frlg,poliwhirl,1,water
frlg,poliwrath,1,water
frlg,poliwrath,2,fighting
frlg,abra,1,psychic
frlg,kadabra,1,psychic
frlg,alakazam,1,psychic
frlg,machop,1,fighting
frlg,machoke,1,fighting
frlg,machamp,1,fighting
frlg,bellsprout,1,grass
frlg,bellsprout,2,poison
frlg,weepinbell,1,grass
frlg,weepinbell,2,poison
frlg,victreebel,1,grass
frlg,victreebel,2,poison
frlg,tentacool,1,water
frlg,tentacool,2,poison
frlg,tentacruel,1,water
frlg,tentacruel,2,poison
frlg,geodude,1,rock
frlg,geodude,2,ground
frlg,graveler,1,rock
frlg,graveler,2,ground
frlg,golem,1,rock
frlg,golem,2,ground
frlg,ponyta,1,fire
frlg,rapidash,1,fire
frlg,slowpoke,1,water
frlg,slowpoke,2,psychic
frlg,slowbro,1,water
frlg,slowbro,2,psychic
frlg,magnemite,1,electric
frlg,magnemite,2,steel
frlg,magneton,1,electric
frlg,magneton,2,steel
frlg,farfetchd,1,normal
frlg,farfetchd,2,flying
frlg,doduo,1,normal
frlg,doduo,2,flying
frlg,dodrio,1,normal
frlg,dodrio,2,flying
frlg,seel,1,water
frlg,dewgong,1,water
frlg,dewgong,2,ice
frlg,grimer,1,poison
frlg,muk,1,poison
frlg,shellder,1,water
frlg,cloyster,1,water
frlg,cloyster,2,ice
frlg,gastly,1,ghost
frlg,gastly,2,poison
frlg,haunter,1,ghost
frlg,haunter,2,poison
frlg,gengar,1,ghost
frlg,gengar,2,poison
frlg,onix,1,rock
frlg,onix,2,ground
frlg,drowzee,1,psychic
frlg,hypno,1,psychic
frlg,krabby,1,water
frlg,kingler,1,water
frlg,voltorb,1,electric
frlg,electrode,1,electric
frlg,exeggcute,1,grass
frlg,exeggcute,2,psychic
frlg,exeggutor,1,grass
frlg,exeggutor,2,psychic
frlg,cubone,1,ground
frlg,marowak,1,ground
frlg,hitmonlee,1,fighting
frlg,hitmonchan,1,fighting
frlg,lickitung,1,normal
frlg,koffing,1,poison
frlg,weezing,1,poison
frlg,rhyhorn,1,ground
frlg,rhyhorn,2,rock
frlg,rhydon,1,ground
frlg,rhydon,2,rock
frlg,chansey,1,normal
frlg,tangela,1,grass
frlg,kangaskhan,1,normal
frlg,horsea,1,water
frlg,seadra,1,water
frlg,goldeen,1,water
frlg,seaking,1,water
frlg,staryu,1,water
frlg,starmie,1,water
frlg,starmie,2,psychic
frlg,mr-mime,1,psychic
frlg,scyther,1,bug
frlg,scyther,2,flying
frlg,jynx,1,ice
frlg,jynx,2,psychic
frlg,electabuzz,1,electric
frlg,magmar,1,fire
frlg,pinsir,1,bug
frlg,tauros,1,normal
frlg,magikarp,1,water
frlg,gyarados,1,water
frlg,gyarados,2,flying
frlg,lapras,1,water
frlg,lapras,2,ice
frlg,ditto,1,normal
frlg,eevee,1,normal
frlg,vaporeon,1,water
frlg,jolteon,1,electric
frlg,flareon,1,fire
frlg,porygon,1,normal
frlg,omanyte,1,rock
frlg,omanyte,2,water
frlg,omastar,1,rock
frlg,omastar,2,water
frlg,kabuto,1,rock
frlg,kabuto,2,water
frlg,kabutops,1,rock
frlg,kabutops,2,water
frlg,aerodactyl,1,rock
frlg,aerodactyl,2,flying
frlg,snorlax,1,normal
frlg,articuno,1,ice
frlg,articuno,2,flying
frlg,zapdos,1,electric
frlg,zapdos,2,flying
frlg,moltres,1,fire
frlg,moltres,2,flying
frlg,dratini,1,dragon
frlg,dragonair,1,dragon
frlg,dragonite,1,dragon
frlg,dragonite,2,flying
frlg,mewtwo,1,psychic
frlg,mew,1,psychic
frlg,chikorita,1,grass
frlg,bayleef,1,grass
frlg,meganium,1,grass
frlg,cyndaquil,1,fire
frlg,quilava,1,fire
frlg,typhlosion,1,fire
frlg,totodile,1,water
frlg,croconaw,1,water
frlg,feraligatr,1,water
frlg,sentret,1,normal
frlg,furret,1,normal
frlg,hoothoot,1,normal
frlg,hoothoot,2,flying
frlg,noctowl,1,normal
frlg,noctowl,2,flying
frlg,ledyba,1,bug
frlg,ledyba,2,flying
frlg,ledian,1,bug
frlg,ledian,2,flying
frlg,spinarak,1,bug
frlg,spinarak,2,poison
frlg,ariados,1,bug
frlg,ariados,2,poison
frlg,crobat,1,poison
frlg,crobat,2,flying
frlg,chinchou,1,water
frlg,chinchou,2,electric
frlg,lanturn,1,water
frlg,lanturn,2,electric
frlg,pichu,1,electric
frlg,cleffa,1,normal
frlg,igglybuff,1,normal
frlg,togepi,1,normal
frlg,togetic,1,normal
frlg,togetic,2,flying
frlg,natu,1,psychic
frlg,natu,2,flying
frlg,xatu,1,psychic
frlg,xatu,2,flying
frlg,mareep,1,electric
frlg,flaaffy,1,electric
frlg,ampharos,1,electric
frlg,bellossom,1,grass
frlg,marill,1,water
frlg,azumarill,1,water
frlg,sudowoodo,1,rock
frlg,politoed,1,water
frlg,hoppip,1,grass
frlg,hoppip,2,flying
frlg,skiploom,1,grass
frlg,skiploom,2,flying
frlg,jumpluff,1,grass
frlg,jumpluff,2,flying
frlg,aipom,1,normal
frlg,sunkern,1,grass
frlg,sunflora,1,grass
frlg,yanma,1,bug
frlg,yanma,2,flying
frlg,wooper,1,water
frlg,wooper,2,ground
frlg,quagsire,1,water
frlg,quagsire,2,ground
frlg,espeon,1,psychic
frlg,umbreon,1,dark
frlg,murkrow,1,dark
frlg,murkrow,2,flying
frlg,slowking,1,water
frlg,slowking,2,psychic
frlg,misdreavus,1,ghost
frlg,unown-a,1,psychic
frlg,unown-b,1,psychic
frlg,unown-c,1,psychic
frlg,unown-d,1,psychic
frlg,unown-e,1,psychic
frlg,unown-f,1,psychic
frlg,unown-g,1,psychic
frlg,unown-h,1,psychic
frlg,unown-i,1,psychic
frlg,unown-j,1,psychic
frlg,unown-k,1,psychic
frlg,unown-l,1,psychic
frlg,unown-m,1,psychic
frlg,unown-n,1,psychic
frlg,unown-o,1,psychic
frlg,unown-p,1,psychic
frlg,unown-q,1,psychic
frlg,unown-r,1,psychic
frlg,unown-s,1,psychic
frlg,unown-t,1,psychic
frlg,unown-u,1,psychic
frlg,unown-v,1,psychic
frlg,unown-w,1,psychic
frlg,unown-x,1,psychic
frlg,unown-y,1,psychic
frlg,unown-z,1,psychic
frlg,unown-exclamation,1,psychic
frlg,unown-question,1,psychic
frlg,wobbuffet,1,psychic
frlg,girafarig,1,normal
frlg,girafarig,2,psychic
frlg,pineco,1,bug
frlg,forretress,1,bug
frlg,forretress,2,steel
frlg,dunsparce,1,normal
frlg,gligar,1,ground
frlg,gligar,2,flying
frlg,steelix,1,steel
frlg,steelix,2,ground
frlg,snubbull,1,normal
frlg,granbull,1,normal
frlg,qwilfish,1,water
frlg,qwilfish,2,poison
frlg,scizor,1,bug
frlg,scizor,2,steel
frlg,shuckle,1,bug
frlg,shuckle,2,rock
frlg,heracross,1,bug
frlg,heracross,2,fighting
frlg,sneasel,1,dark
frlg,sneasel,2,ice
frlg,teddiursa,1,normal
frlg,ursaring,1,normal
frlg,slugma,1,fire
frlg,magcargo,1,fire
frlg,magcargo,2,rock
frlg,swinub,1,ice
frlg,swinub,2,ground
frlg,piloswine,1,ice
frlg,piloswine,2,ground
frlg,corsola,1,water
frlg,corsola,2,rock
frlg,remoraid,1,water
frlg,octillery,1,water
frlg,delibird,1,ice
frlg,delibird,2,flying
frlg,mantine,1,water
frlg,mantine,2,flying
frlg,skarmory,1,steel
frlg,skarmory,2,flying
frlg,houndour,1,dark
frlg,houndour,2,fire
frlg,houndoom,1,dark
frlg,houndoom,2,fire
frlg,kingdra,1,water
frlg,kingdra,2,dragon
frlg,phanpy,1,ground
frlg,donphan,1,ground
frlg,porygon2,1,normal
frlg,stantler,1,normal
frlg,smeargle,1,normal
frlg,tyrogue,1,fighting
frlg,hitmontop,1,fighting
frlg,smoochum,1,ice
frlg,smoochum,2,psychic
frlg,elekid,1,electric
frlg,magby,1,fire
frlg,miltank,1,normal
frlg,blissey,1,normal
frlg,raikou,1,electric
frlg,entei,1,fire
frlg,suicune,1,water
frlg,larvitar,1,rock
frlg,larvitar,2,ground
frlg,pupitar,1,rock
frlg,pupitar,2,ground
frlg,tyranitar,1,rock
frlg,tyranitar,2,dark
frlg,lugia,1,psychic
frlg,lugia,2,flying
frlg,ho-oh,1,fire
frlg,ho-oh,2,flying
frlg,celebi,1,psychic
frlg,celebi,2,grass
frlg,treecko,1,grass
frlg,grovyle,1,grass
frlg,sceptile,1,grass
frlg,torchic,1,fire
frlg,combusken,1,fire
frlg,combusken,2,fighting
frlg,blaziken,1,fire
frlg,blaziken,2,fighting
frlg,mudkip,1,water
frlg,marshtomp,1,water
frlg,marshtomp,2,ground
frlg,swampert,1,water
frlg,swampert,2,ground
frlg,poochyena,1,dark
frlg,mightyena,1,dark
frlg,zigzagoon,1,normal
frlg,linoone,1,normal
frlg,wurmple,1,bug
frlg,silcoon,1,bug
frlg,beautifly,1,bug
frlg,beautifly,2,flying
frlg,cascoon,1,bug
frlg,dustox,1,bug
frlg,dustox,2,poison
frlg,lotad,1,water
