pokemon_species_identifier,language,name
hypno,jp-kana,スリーパー
hypno,jp-kanji,スリーパー
hypno,en,Hypno
hypno,fr,Hypnomade
hypno,it,Hypno
hypno,de,Hypno
hypno,es,Hypno
hypno,ko,슬리퍼
hypno,zh-simp,引梦貘人
hypno,zh-trad,引夢貘人
krabby,jp-kana,クラブ
krabby,jp-kanji,クラブ
krabby,en,Krabby
krabby,fr,Krabby
krabby,it,Krabby
krabby,de,Krabby
krabby,es,Krabby
krabby,ko,크랩
krabby,zh-simp,大钳蟹
krabby,zh-trad,大鉗蟹
kingler,jp-kana,キングラー
kingler,jp-kanji,キングラー
kingler,en,Kingler
kingler,fr,Krabboss
kingler,it,Kingler
kingler,de,Kingler
kingler,es,Kingler
kingler,ko,킹크랩
kingler,zh-simp,巨钳蟹
kingler,zh-trad,巨鉗蟹
voltorb,jp-kana,ビリリダマ
voltorb,jp-kanji,ビリリダマ
voltorb,en,Voltorb
voltorb,fr,Voltorbe
voltorb,it,Voltorb
voltorb,de,Voltobal
voltorb,es,Voltorb
voltorb,ko,찌리리공
voltorb,zh-simp,霹雳电球
voltorb,zh-trad,霹靂電球
electrode,jp-kana,マルマイン
electrode,jp-kanji,マルマイン
electrode,en,Electrode
electrode,fr,Électrode
electrode,it,Electrode
electrode,de,Lektrobal
electrode,es,Electrode
electrode,ko,붐볼
electrode,zh-simp,顽皮雷弹
electrode,zh-trad,頑皮雷彈
exeggcute,jp-kana,タマタマ
exeggcute,jp-kanji,タマタマ
exeggcute,en,Exeggcute
exeggcute,fr,Noeunoeuf
exeggcute,it,Exeggcute
exeggcute,de,Owei
exeggcute,es,Exeggcute
exeggcute,ko,아라리
exeggcute,zh-simp,蛋蛋
exeggcute,zh-trad,蛋蛋
exeggutor,jp-kana,ナッシー
exeggutor,jp-kanji,ナッシー
exeggutor,en,Exeggutor
exeggutor,fr,Noadkoko
exeggutor,it,Exeggutor
exeggutor,de,Kokowei
exeggutor,es,Exeggutor
exeggutor,ko,나시
exeggutor,zh-simp,椰蛋树
exeggutor,zh-trad,椰蛋樹
cubone,jp-kana,カラカラ
cubone,jp-kanji,カラカラ
cubone,en,Cubone
cubone,fr,Osselait
cubone,it,Cubone
cubone,de,Tragosso
cubone,es,Cubone
cubone,ko,탕구리
cubone,zh-simp,卡拉卡拉
cubone,zh-trad,卡拉卡拉
marowak,jp-kana,ガラガラ
marowak,jp-kanji,ガラガラ
marowak,en,Marowak
marowak,fr,Ossatueur
marowak,it,Marowak
marowak,de,Knogga
marowak,es,Marowak
marowak,ko,텅구리
marowak,zh-simp,嘎啦嘎啦
marowak,zh-trad,嘎啦嘎啦
hitmonlee,jp-kana,サワムラー
hitmonlee,jp-kanji,サワムラー
hitmonlee,en,Hitmonlee
hitmonlee,fr,Kicklee
hitmonlee,it,Hitmonlee
hitmonlee,de,Kicklee
hitmonlee,es,Hitmonlee
hitmonlee,ko,시라소몬
hitmonlee,zh-simp,飞腿郎
hitmonlee,zh-trad,飛腿郎
hitmonchan,jp-kana,エビワラー
hitmonchan,jp-kanji,エビワラー
hitmonchan,en,Hitmonchan
hitmonchan,fr,Tygnon
hitmonchan,it,Hitmonchan
hitmonchan,de,Nockchan
hitmonchan,es,Hitmonchan
hitmonchan,ko,홍수몬
hitmonchan,zh-simp,快拳郎
hitmonchan,zh-trad,快拳郎
lickitung,jp-kana,ベロリンガ
lickitung,jp-kanji,ベロリンガ
lickitung,en,Lickitung
lickitung,fr,Excelangue
lickitung,it,Lickitung
lickitung,de,Schlurp
lickitung,es,Lickitung
lickitung,ko,내루미
lickitung,zh-simp,大舌头
lickitung,zh-trad,大舌頭
koffing,jp-kana,ドガース
koffing,jp-kanji,ドガース
koffing,en,Koffing
koffing,fr,Smogo
koffing,it,Koffing
koffing,de,Smogon
koffing,es,Koffing
koffing,ko,또가스
koffing,zh-simp,瓦斯弹
koffing,zh-trad,瓦斯彈
weezing,jp-kana,マタドガス
weezing,jp-kanji,マタドガス
weezing,en,Weezing
weezing,fr,Smogogo
weezing,it,Weezing
weezing,de,Smogmog
weezing,es,Weezing
weezing,ko,또도가스
weezing,zh-simp,双弹瓦斯
weezing,zh-trad,雙彈瓦斯
rhyhorn,jp-kana,サイホーン
rhyhorn,jp-kanji,サイホーン
rhyhorn,en,Rhyhorn
rhyhorn,fr,Rhinocorne
rhyhorn,it,Rhyhorn
rhyhorn,de,Rihorn
rhyhorn,es,Rhyhorn
rhyhorn,ko,뿔카노
rhyhorn,zh-simp,独角犀牛
rhyhorn,zh-trad,獨角犀牛
rhydon,jp-kana,サイドン
rhydon,jp-kanji,サイドン
rhydon,en,Rhydon
rhydon,fr,Rhinoféros
rhydon,it,Rhydon
rhydon,de,Rizeros
rhydon,es,Rhydon
rhydon,ko,코뿌리
rhydon,zh-simp,钻角犀兽
rhydon,zh-trad,鑽角犀獸
chansey,jp-kana,ラッキー
chansey,jp-kanji,ラッキー
chansey,en,Chansey
chansey,fr,Leveinard
chansey,it,Chansey
chansey,de,Chaneira
chansey,es,Chansey
chansey,ko,럭키
chansey,zh-simp,吉利蛋
chansey,zh-trad,吉利蛋
tangela,jp-kana,モンジャラ
tangela,jp-kanji,モンジャラ
tangela,en,Tangela
tangela,fr,Saquedeneu
tangela,it,Tangela
tangela,de,Tangela
tangela,es,Tangela
tangela,ko,덩쿠리
tangela,zh-simp,蔓藤怪
tangela,zh-trad,蔓藤怪
kangaskhan,jp-kana,ガルーラ
kangaskhan,jp-kanji,ガルーラ
kangaskhan,en,Kangaskhan
kangaskhan,fr,Kangourex
kangaskhan,it,Kangaskhan
kangaskhan,de,Kangama
kangaskhan,es,Kangaskhan
kangaskhan,ko,캥카
kangaskhan,zh-simp,袋兽
kangaskhan,zh-trad,袋獸
horsea,jp-kana,タッツー
horsea,jp-kanji,タッツー
horsea,en,Horsea
horsea,fr,Hypotrempe
horsea,it,Horsea
horsea,de,Seeper
horsea,es,Horsea
horsea,ko,쏘드라
horsea,zh-simp,墨海马
horsea,zh-trad,墨海馬
seadra,jp-kana,シードラ
seadra,jp-kanji,シードラ
seadra,en,Seadra
seadra,fr,Hypocéan
seadra,it,Seadra
seadra,de,Seemon
seadra,es,Seadra
seadra,ko,시드라
seadra,zh-simp,海刺龙
seadra,zh-trad,海刺龍
goldeen,jp-kana,トサキント
goldeen,jp-kanji,トサキント
goldeen,en,Goldeen
goldeen,fr,Poissirène
goldeen,it,Goldeen
goldeen,de,Goldini
goldeen,es,Goldeen
goldeen,ko,콘치
goldeen,zh-simp,角金鱼
goldeen,zh-trad,角金魚
seaking,jp-kana,アズマオウ
seaking,jp-kanji,アズマオウ
seaking,en,Seaking
seaking,fr,Poissoroy
seaking,it,Seaking
seaking,de,Golking
seaking,es,Seaking
seaking,ko,왕콘치
seaking,zh-simp,金鱼王
seaking,zh-trad,金魚王
staryu,jp-kana,ヒトデマン
staryu,jp-kanji,ヒトデマン
staryu,en,Staryu
staryu,fr,Stari
staryu,it,Staryu
staryu,de,Sterndu
staryu,es,Staryu
staryu,ko,별가사리
staryu,zh-simp,海星星
staryu,zh-trad,海星星
starmie,jp-kana,スターミー
starmie,jp-kanji,スターミー
starmie,en,Starmie
starmie,fr,Staross
starmie,it,Starmie
starmie,de,Starmie
starmie,es,Starmie
starmie,ko,아쿠스타
starmie,zh-simp,宝石海星
starmie,zh-trad,寶石海星
mr-mime,jp-kana,バリヤード
mr-mime,jp-kanji,バリヤード
mr-mime,en,Mr. Mime
mr-mime,fr,M. Mime
mr-mime,it,Mr. Mime
mr-mime,de,Pantimos
mr-mime,es,Mr. Mime
mr-mime,ko,마임맨
mr-mime,zh-simp,魔墙人偶
mr-mime,zh-trad,魔牆人偶
scyther,jp-kana,ストライク
scyther,jp-kanji,ストライク
scyther,en,Scyther
scyther,fr,Insécateur
scyther,it,Scyther
scyther,de,Sichlor
scyther,es,Scyther
scyther,ko,스라크
scyther,zh-simp,飞天螳螂
scyther,zh-trad,飛天螳螂
jynx,jp-kana,ルージュラ
jynx,jp-kanji,ルージュラ
jynx,en,Jynx
jynx,fr,Lippoutou
jynx,it,Jynx
jynx,de,Rossana
jynx,es,Jynx
jynx,ko,루주라
jynx,zh-simp,迷唇姐
jynx,zh-trad,迷唇姐
electabuzz,jp-kana,エレブー
electabuzz,jp-kanji,エレブー
electabuzz,en,Electabuzz
electabuzz,fr,Élektek
electabuzz,it,Electabuzz
electabuzz,de,Elektek
electabuzz,es,Electabuzz
electabuzz,ko,에레브
electabuzz,zh-simp,电击兽
electabuzz,zh-trad,電擊獸
magmar,jp-kana,ブーバー
magmar,jp-kanji,ブーバー
magmar,en,Magmar
magmar,fr,Magmar
magmar,it,Magmar
magmar,de,Magmar
magmar,es,Magmar
magmar,ko,마그마
magmar,zh-simp,鸭嘴火兽
magmar,zh-trad,鴨嘴火獸
pinsir,jp-kana,カイロス
pinsir,jp-kanji,カイロス
pinsir,en,Pinsir
pinsir,fr,Scarabrute
pinsir,it,Pinsir
pinsir,de,Pinsir
pinsir,es,Pinsir
pinsir,ko,쁘사이저
pinsir,zh-simp,凯罗斯
pinsir,zh-trad,凱羅斯
tauros,jp-kana,ケンタロス
tauros,jp-kanji,ケンタロス
tauros,en,Tauros
tauros,fr,Tauros
tauros,it,Tauros
tauros,de,Tauros
tauros,es,Tauros
tauros,ko,켄타로스
tauros,zh-simp,肯泰罗
tauros,zh-trad,肯泰羅
magikarp,jp-kana,コイキング
magikarp,jp-kanji,コイキング
magikarp,en,Magikarp
magikarp,fr,Magicarpe
magikarp,it,Magikarp
magikarp,de,Karpador
magikarp,es,Magikarp
magikarp,ko,잉어킹
magikarp,zh-simp,鲤鱼王
magikarp,zh-trad,鯉魚王
gyarados,jp-kana,ギャラドス
gyarados,jp-kanji,ギャラドス
gyarados,en,Gyarados
gyarados,fr,Léviator
gyarados,it,Gyarados
gyarados,de,Garados
gyarados,es,Gyarados
gyarados,ko,갸라도스
gyarados,zh-simp,暴鲤龙
gyarados,zh-trad,暴鯉龍
lapras,jp-kana,ラプラス
lapras,jp-kanji,ラプラス
lapras,en,Lapras
lapras,fr,Lokhlass
lapras,it,Lapras
lapras,de,Lapras
lapras,es,Lapras
lapras,ko,라프라스
lapras,zh-simp,拉普拉斯
lapras,zh-trad,拉普拉斯
ditto,jp-kana,メタモン
ditto,jp-kanji,メタモン
ditto,en,Ditto
ditto,fr,Métamorph
ditto,it,Ditto
ditto,de,Ditto
ditto,es,Ditto
ditto,ko,메타몽
ditto,zh-simp,百变怪
ditto,zh-trad,百變怪
eevee,jp-kana,イーブイ
eevee,jp-kanji,イーブイ
eevee,en,Eevee
eevee,fr,Évoli
eevee,it,Eevee
eevee,de,Evoli
eevee,es,Eevee
eevee,ko,이브이
eevee,zh-simp,伊布
eevee,zh-trad,伊布
vaporeon,jp-kana,シャワーズ
vaporeon,jp-kanji,シャワーズ
vaporeon,en,Vaporeon
vaporeon,fr,Aquali
vaporeon,it,Vaporeon
vaporeon,de,Aquana
vaporeon,es,Vaporeon
vaporeon,ko,샤미드
vaporeon,zh-simp,水伊布
vaporeon,zh-trad,水伊布
jolteon,jp-kana,サンダース
jolteon,jp-kanji,サンダース
jolteon,en,Jolteon
jolteon,fr,Voltali
jolteon,it,Jolteon
jolteon,de,Blitza
jolteon,es,Jolteon
jolteon,ko,쥬피썬더
jolteon,zh-simp,雷伊布
jolteon,zh-trad,雷伊布
flareon,jp-kana,ブースター
flareon,jp-kanji,ブースター
flareon,en,Flareon
flareon,fr,Pyroli
flareon,it,Flareon
flareon,de,Flamara
flareon,es,Flareon
flareon,ko,부스터
flareon,zh-simp,火伊布
flareon,zh-trad,火伊布
porygon,jp-kana,ポリゴン
porygon,jp-kanji,ポリゴン
porygon,en,Porygon
porygon,fr,Porygon
porygon,it,Porygon
porygon,de,Porygon
porygon,es,Porygon
porygon,ko,폴리곤
porygon,zh-simp,多边兽
porygon,zh-trad,多邊獸
omanyte,jp-kana,オムナイト
omanyte,jp-kanji,オムナイト
omanyte,en,Omanyte
omanyte,fr,Amonita
omanyte,it,Omanyte
omanyte,de,Amonitas
omanyte,es,Omanyte
omanyte,ko,암나이트
omanyte,zh-simp,菊石兽
omanyte,zh-trad,菊石獸
omastar,jp-kana,オムスター
omastar,jp-kanji,オムスター
omastar,en,Omastar
omastar,fr,Amonistar
omastar,it,Omastar
omastar,de,Amoroso
omastar,es,Omastar
omastar,ko,암스타
omastar,zh-simp,多刺菊石兽
omastar,zh-trad,多刺菊石獸
kabuto,jp-kana,カブト
kabuto,jp-kanji,カブト
kabuto,en,Kabuto
kabuto,fr,Kabuto
kabuto,it,Kabuto
kabuto,de,Kabuto
kabuto,es,Kabuto
kabuto,ko,투구
kabuto,zh-simp,化石盔
kabuto,zh-trad,化石盔
kabutops,jp-kana,カブトプス
kabutops,jp-kanji,カブトプス
kabutops,en,Kabutops
kabutops,fr,Kabutops
kabutops,it,Kabutops
kabutops,de,Kabutops
kabutops,es,Kabutops
kabutops,ko,투구푸스
kabutops,zh-simp,镰刀盔
kabutops,zh-trad,鐮刀盔
aerodactyl,jp-kana,プテラ
aerodactyl,jp-kanji,プテラ
aerodactyl,en,Aerodactyl
aerodactyl,fr,Ptéra
aerodactyl,it,Aerodactyl
aerodactyl,de,Aerodactyl
aerodactyl,es,Aerodactyl
aerodactyl,ko,프테라
aerodactyl,zh-simp,化石翼龙
aerodactyl,zh-trad,化石翼龍
snorlax,jp-kana,カビゴン
snorlax,jp-kanji,カビゴン
snorlax,en,Snorlax
snorlax,fr,Ronflex
snorlax,it,Snorlax
snorlax,de,Relaxo
snorlax,es,Snorlax
snorlax,ko,잠만보
snorlax,zh-simp,卡比兽
snorlax,zh-trad,卡比獸
articuno,jp-kana,フリーザー
articuno,jp-kanji,フリーザー
articuno,en,Articuno
articuno,fr,Artikodin
articuno,it,Articuno
articuno,de,Arktos
articuno,es,Articuno
articuno,ko,프리져
articuno,zh-simp,急冻鸟
articuno,zh-trad,急凍鳥
zapdos,jp-kana,サンダー
zapdos,jp-kanji,サンダー
zapdos,en,Zapdos
zapdos,fr,Électhor
zapdos,it,Zapdos
zapdos,de,Zapdos
zapdos,es,Zapdos
zapdos,ko,썬더
zapdos,zh-simp,闪电鸟
zapdos,zh-trad,閃電鳥
moltres,jp-kana,ファイヤー
moltres,jp-kanji,ファイヤー
moltres,en,Moltres
moltres,fr,Sulfura
moltres,it,Moltres
moltres,de,Lavados
moltres,es,Moltres
moltres,ko,파이어
moltres,zh-simp,火焰鸟
moltres,zh-trad,火焰鳥
dratini,jp-kana,ミニリュウ
dratini,jp-kanji,ミニリュウ
dratini,en,Dratini
dratini,fr,Minidraco
dratini,it,Dratini
dratini,de,Dratini
dratini,es,Dratini
dratini,ko,미뇽
dratini,zh-simp,迷你龙
dratini,zh-trad,迷你龍
dragonair,jp-kana,ハクリュー
dragonair,jp-kanji,ハクリュー
dragonair,en,Dragonair
dragonair,fr,Draco
dragonair,it,Dragonair
dragonair,de,Dragonir
dragonair,es,Dragonair
dragonair,ko,신뇽
dragonair,zh-simp,哈克龙
dragonair,zh-trad,哈克龍
dragonite,jp-kana,カイリュー
dragonite,jp-kanji,カイリュー
dragonite,en,Dragonite
dragonite,fr,Dracolosse
dragonite,it,Dragonite
dragonite,de,Dragoran
dragonite,es,Dragonite
dragonite,ko,망나뇽
dragonite,zh-simp,快龙
dragonite,zh-trad,快龍
mewtwo,jp-kana,ミュウツー
mewtwo,jp-kanji,ミュウツー
mewtwo,en,Mewtwo
mewtwo,fr,Mewtwo
mewtwo,it,Mewtwo
mewtwo,de,Mewtu
mewtwo,es,Mewtwo
mewtwo,ko,뮤츠
mewtwo,zh-simp,超梦
mewtwo,zh-trad,超夢
mew,jp-kana,ミュウ
mew,jp-kanji,ミュウ
mew,en,Mew
mew,fr,Mew
mew,it,Mew
mew,de,Mew
mew,es,Mew
mew,ko,뮤
mew,zh-simp,梦幻
mew,zh-trad,夢幻
chikorita,jp-kana,チコリータ
chikorita,jp-kanji,チコリータ
chikorita,en,Chikorita
chikorita,fr,Germignon
chikorita,it,Chikorita
chikorita,de,Endivie
chikorita,es,Chikorita
chikorita,ko,치코리타
chikorita,zh-simp,菊草叶
chikorita,zh-trad,菊草葉
bayleef,jp-kana,ベイリーフ
bayleef,jp-kanji,ベイリーフ
bayleef,en,Bayleef
bayleef,fr,Macronium
bayleef,it,Bayleef
bayleef,de,Lorblatt
bayleef,es,Bayleef
bayleef,ko,베이리프
bayleef,zh-simp,月桂叶
bayleef,zh-trad,月桂葉
meganium,jp-kana,メガニウム
meganium,jp-kanji,メガニウム
meganium,en,Meganium
meganium,fr,Méganium
meganium,it,Meganium
meganium,de,Meganie
meganium,es,Meganium
meganium,ko,메가니움
meganium,zh-simp,大竺葵
meganium,zh-trad,大竺葵
cyndaquil,jp-kana,ヒノアラシ
cyndaquil,jp-kanji,ヒノアラシ
cyndaquil,en,Cyndaquil
cyndaquil,fr,Héricendre
cyndaquil,it,Cyndaquil
cyndaquil,de,Feurigel
cyndaquil,es,Cyndaquil
cyndaquil,ko,브케인
cyndaquil,zh-simp,火球鼠
cyndaquil,zh-trad,火球鼠
quilava,jp-kana,マグマラシ
quilava,jp-kanji,マグマラシ
quilava,en,Quilava
quilava,fr,Feurisson
quilava,it,Quilava
quilava,de,Igelavar
quilava,es,Quilava
quilava,ko,마그케인
quilava,zh-simp,火岩鼠
quilava,zh-trad,火岩鼠
typhlosion,jp-kana,バクフーン
typhlosion,jp-kanji,バクフーン
typhlosion,en,Typhlosion
typhlosion,fr,Typhlosion
typhlosion,it,Typhlosion
typhlosion,de,Tornupto
typhlosion,es,Typhlosion
typhlosion,ko,블레이범
typhlosion,zh-simp,火暴兽
typhlosion,zh-trad,火爆獸
totodile,jp-kana,ワニノコ
totodile,jp-kanji,ワニノコ
totodile,en,Totodile
totodile,fr,Kaiminus
totodile,it,Totodile
totodile,de,Karnimani
totodile,es,Totodile
totodile,ko,리아코
totodile,zh-simp,小锯鳄
totodile,zh-trad,小鋸鱷
croconaw,jp-kana,アリゲイツ
croconaw,jp-kanji,アリゲイツ
croconaw,en,Croconaw
croconaw,fr,Crocrodil
croconaw,it,Croconaw
croconaw,de,Tyracroc
croconaw,es,Croconaw
croconaw,ko,엘리게이
croconaw,zh-simp,蓝鳄
croconaw,zh-trad,藍鱷
feraligatr,jp-kana,オーダイル
feraligatr,jp-kanji,オーダイル
feraligatr,en,Feraligatr
feraligatr,fr,Aligatueur
feraligatr,it,Feraligatr
feraligatr,de,Impergator
feraligatr,es,Feraligatr
feraligatr,ko,장크로다일
feraligatr,zh-simp,大力鳄
feraligatr,zh-trad,大力鱷
sentret,jp-kana,オタチ
sentret,jp-kanji,オタチ
sentret,en,Sentret
sentret,fr,Fouinette
sentret,it,Sentret
sentret,de,Wiesor
sentret,es,Sentret
sentret,ko,꼬리선
sentret,zh-simp,尾立
sentret,zh-trad,尾立
furret,jp-kana,オオタチ
furret,jp-kanji,オオタチ
furret,en,Furret
furret,fr,Fouinar
furret,it,Furret
furret,de,Wiesenior
furret,es,Furret
furret,ko,다꼬리
furret,zh-simp,大尾立
furret,zh-trad,大尾立
hoothoot,jp-kana,ホーホー
hoothoot,jp-kanji,ホーホー
hoothoot,en,Hoothoot
hoothoot,fr,Hoothoot
hoothoot,it,Hoothoot
hoothoot,de,Hoothoot
hoothoot,es,Hoothoot
hoothoot,ko,부우부
hoothoot,zh-simp,咕咕
hoothoot,zh-trad,咕咕
noctowl,jp-kana,ヨルノズク
noctowl,jp-kanji,ヨルノズク
noctowl,en,Noctowl
noctowl,fr,Noarfang
noctowl,it,Noctowl
noctowl,de,Noctuh
noctowl,es,Noctowl
noctowl,ko,야부엉
noctowl,zh-simp,猫头夜鹰
noctowl,zh-trad,貓頭夜鷹
ledyba,jp-kana,レディバ
ledyba,jp-kanji,レディバ
ledyba,en,Ledyba
ledyba,fr,Coxy
ledyba,it,Ledyba
ledyba,de,Ledyba
ledyba,es,Ledyba
ledyba,ko,레디바
ledyba,zh-simp,芭瓢虫
ledyba,zh-trad,芭瓢蟲
ledian,jp-kana,レディアン
ledian,jp-kanji,レディアン
ledian,en,Ledian
ledian,fr,Coxyclaque
ledian,it,Ledian
ledian,de,Ledian
ledian,es,Ledian
ledian,ko,레디안
ledian,zh-simp,安瓢虫
ledian,zh-trad,安瓢蟲
spinarak,jp-kana,イトマル
spinarak,jp-kanji,イトマル
spinarak,en,Spinarak
spinarak,fr,Mimigal
spinarak,it,Spinarak
spinarak,de,Webarak
spinarak,es,Spinarak
spinarak,ko,페이검
spinarak,zh-simp,圆丝蛛
spinarak,zh-trad,圓絲蛛
ariados,jp-kana,アリアドス
ariados,jp-kanji,アリアドス
ariados,en,Ariados
ariados,fr,Migalos
ariados,it,Ariados
ariados,de,Ariados
ariados,es,Ariados
ariados,ko,아리아도스
ariados,zh-simp,阿利多斯
ariados,zh-trad,阿利多斯
crobat,jp-kana,クロバット
crobat,jp-kanji,クロバット
crobat,en,Crobat
crobat,fr,Nostenfer
crobat,it,Crobat
crobat,de,Iksbat
crobat,es,Crobat
crobat,ko,크로뱃
crobat,zh-simp,叉字蝠
crobat,zh-trad,叉字蝠
chinchou,jp-kana,チョンチー
chinchou,jp-kanji,チョンチー
chinchou,en,Chinchou
chinchou,fr,Loupio
chinchou,it,Chinchou
chinchou,de,Lampi
chinchou,es,Chinchou
chinchou,ko,초라기
chinchou,zh-simp,灯笼鱼
chinchou,zh-trad,燈籠魚
lanturn,jp-kana,ランターン
lanturn,jp-kanji,ランターン
lanturn,en,Lanturn
lanturn,fr,Lanturn
lanturn,it,Lanturn
lanturn,de,Lanturn
lanturn,es,Lanturn
lanturn,ko,랜턴
lanturn,zh-simp,电灯怪
lanturn,zh-trad,電燈怪
pichu,jp-kana,ピチュー
pichu,jp-kanji,ピチュー
pichu,en,Pichu
pichu,fr,Pichu
pichu,it,Pichu
pichu,de,Pichu
pichu,es,Pichu
pichu,ko,피츄
pichu,zh-simp,皮丘
pichu,zh-trad,皮丘
cleffa,jp-kana,ピィ
cleffa,jp-kanji,ピィ
cleffa,en,Cleffa
cleffa,fr,Mélo
cleffa,it,Cleffa
cleffa,de,Pii
cleffa,es,Cleffa
cleffa,ko,삐
cleffa,zh-simp,皮宝宝
cleffa,zh-trad,皮寶寶
igglybuff,jp-kana,ププリン
igglybuff,jp-kanji,ププリン
igglybuff,en,Igglybuff
igglybuff,fr,Toudoudou
igglybuff,it,Igglybuff
igglybuff,de,Fluffeluff
igglybuff,es,Igglybuff
igglybuff,ko,푸푸린
igglybuff,zh-simp,宝宝丁
igglybuff,zh-trad,寶寶丁
togepi,jp-kana,トゲピー
togepi,jp-kanji,トゲピー
togepi,en,Togepi
togepi,fr,Togepi
togepi,it,Togepi
togepi,de,Togepi
togepi,es,Togepi
togepi,ko,토게피
togepi,zh-simp,波克比
togepi,zh-trad,波克比
togetic,jp-kana,トゲチック
togetic,jp-kanji,トゲチック
togetic,en,Togetic
togetic,fr,Togetic
togetic,it,Togetic
togetic,de,Togetic
togetic,es,Togetic
togetic,ko,토게틱
togetic,zh-simp,波克基古
togetic,zh-trad,波克基古
natu,jp-kana,ネイティ
natu,jp-kanji,ネイティ
natu,en,Natu
natu,fr,Natu
natu,it,Natu
natu,de,Natu
natu,es,Natu
natu,ko,네이티
natu,zh-simp,天然雀
natu,zh-trad,天然雀
xatu,jp-kana,ネイティオ
xatu,jp-kanji,ネイティオ
xatu,en,Xatu
xatu,fr,Xatu
xatu,it,Xatu
xatu,de,Xatu
xatu,es,Xatu
xatu,ko,네이티오
xatu,zh-simp,天然鸟
xatu,zh-trad,天然鳥
mareep,jp-kana,メリープ
mareep,jp-kanji,メリープ
mareep,en,Mareep
mareep,fr,Wattouat
mareep,it,Mareep
mareep,de,Voltilamm
mareep,es,Mareep
mareep,ko,메리프
mareep,zh-simp,咩利羊
mareep,zh-trad,咩利羊
flaaffy,jp-kana,モココ
flaaffy,jp-kanji,モココ
flaaffy,en,Flaaffy
flaaffy,fr,Lainergie
flaaffy,it,Flaaffy
flaaffy,de,Waaty
flaaffy,es,Flaaffy
flaaffy,ko,보송송
flaaffy,zh-simp,茸茸羊
flaaffy,zh-trad,茸茸羊
ampharos,jp-kana,デンリュウ
ampharos,jp-kanji,デンリュウ
ampharos,en,Ampharos
ampharos,fr,Pharamp
ampharos,it,Ampharos
ampharos,de,Ampharos
ampharos,es,Ampharos
ampharos,ko,전룡
ampharos,zh-simp,电龙
ampharos,zh-trad,電龍
bellossom,jp-kana,キレイハナ
bellossom,jp-kanji,キレイハナ
bellossom,en,Bellossom
bellossom,fr,Joliflor
bellossom,it,Bellossom
bellossom,de,Blubella
bellossom,es,Bellossom
bellossom,ko,아르코
bellossom,zh-simp,美丽花
bellossom,zh-trad,美麗花
marill,jp-kana,マリル
marill,jp-kanji,マリル
marill,en,Marill
marill,fr,Marill
marill,it,Marill
marill,de,Marill
marill,es,Marill
marill,ko,마릴
marill,zh-simp,玛力露
marill,zh-trad,瑪力露
azumarill,jp-kana,マリルリ
azumarill,jp-kanji,マリルリ
azumarill,en,Azumarill
azumarill,fr,Azumarill
azumarill,it,Azumarill
azumarill,de,Azumarill
azumarill,es,Azumarill
azumarill,ko,마릴리
azumarill,zh-simp,玛力露丽
azumarill,zh-trad,瑪力露麗
sudowoodo,jp-kana,ウソッキー
sudowoodo,jp-kanji,ウソッキー
sudowoodo,en,Sudowoodo
sudowoodo,fr,Simularbre
sudowoodo,it,Sudowoodo
sudowoodo,de,Mogelbaum
sudowoodo,es,Sudowoodo
sudowoodo,ko,꼬지모
sudowoodo,zh-simp,树才怪
sudowoodo,zh-trad,樹才怪
politoed,jp-kana,ニョロトノ
politoed,jp-kanji,ニョロトノ
politoed,en,Politoed
politoed,fr,Tarpaud
politoed,it,Politoed
politoed,de,Quaxo
politoed,es,Politoed
politoed,ko,왕구리
politoed,zh-simp,蚊香蛙皇
politoed,zh-trad,蚊香蛙皇
hoppip,jp-kana,ハネッコ
hoppip,jp-kanji,ハネッコ
hoppip,en,Hoppip
hoppip,fr,Granivol
hoppip,it,Hoppip
hoppip,de,Hoppspross
hoppip,es,Hoppip
hoppip,ko,통통코
hoppip,zh-simp,毽子草
hoppip,zh-trad,毽子草
skiploom,jp-kana,ポポッコ
skiploom,jp-kanji,ポポッコ
skiploom,en,Skiploom
skiploom,fr,Floravol
skiploom,it,Skiploom
skiploom,de,Hubelupf
skiploom,es,Skiploom
skiploom,ko,두코
skiploom,zh-simp,毽子花
skiploom,zh-trad,毽子花
jumpluff,jp-kana,ワタッコ
jumpluff,jp-kanji,ワタッコ
jumpluff,en,Jumpluff
jumpluff,fr,Cotovol
jumpluff,it,Jumpluff
jumpluff,de,Papungha
jumpluff,es,Jumpluff
jumpluff,ko,솜솜코
jumpluff,zh-simp,毽子棉
jumpluff,zh-trad,毽子棉
aipom,jp-kana,エイパム
aipom,jp-kanji,エイパム
aipom,en,Aipom
aipom,fr,Capumain
aipom,it,Aipom
aipom,de,Griffel
aipom,es,Aipom
aipom,ko,에이팜
aipom,zh-simp,长尾怪手
aipom,zh-trad,長尾怪手
sunkern,jp-kana,ヒマナッツ
sunkern,jp-kanji,ヒマナッツ
sunkern,en,Sunkern
sunkern,fr,Tournegrin
sunkern,it,Sunkern
sunkern,de,Sonnkern
sunkern,es,Sunkern
sunkern,ko,해너츠
sunkern,zh-simp,向日种子
sunkern,zh-trad,向日種子
sunflora,jp-kana,キマワリ
sunflora,jp-kanji,キマワリ
sunflora,en,Sunflora
sunflora,fr,Héliatronc
sunflora,it,Sunflora
sunflora,de,Sonnflora
sunflora,es,Sunflora
sunflora,ko,해루미
